review,true_label,pred_label,confidence
مش عارف بصراحه الروايه ديه ازاى اترشحت للبوكر ؟ روايه سيئه جدا الشخصية الرئيسيه محمد الزبال شخص معقد من اسمه من تصرفات ابوه و توبيخه ليه نتيجة لكده طلع عاجز جنسيا لان ابوه مره زعقله و هو فى خامسه ابتدائى قدام بت صغيره ؟!!!!! سبحان الله كل شخصيات الروايه من المثقفين و المثققات بتحاول تساعده بكل الطرق و الكبارى ليه برضه ما أعرفش فلوس ماشى شغل بيساعدوه يتمسك زور بتهمة قتل عاهره عجز عن مضاجعتها يقفوا معاه و يطلع براءة و زميلته اللى حبته بدل ماتتخلى عنه تتجوزه تقديرا منها لموقفه النبيل فى تردده على بيوت الدعاره ؟! الروايه بتشمل اعجاب غير متناهى بدبى و حوارى دبى و شتيمه غير متناهيه فى الحجاب و ازاى انه سبب تخلف المصريين و العالم الاسلامى و دوره فى عنوسة البنات ؟! و طبعا الروايه بتحمل الكثير من الادب قصدى قلة الادب,0,1,0.997
"رواية ضعيفة أدبيا للغاية,وكئيبة جدا,دة فيلم هندى بجد ,لا أنصح اى حد بقرائتها سيئة للغاية والنجمة الوحيدة عشان المقدمة والفصول الاولى مش اكتر",0,1,0.984
"بعض الشخصيات المختارة لم تكن مهمة بالنسبة لي, لكني استمتعت بمعرفة تفاصيل نجاحهم فقرة الكاتب (تركي الدخيل) كانت الأمتع في نظري",0,0,0.99
مملة الى حد ما . مجموعة من القصص تحدث في غرفة بأحد الفنادق .,0,1,0.993
أول ما قرأت لتوفيق الحكيم. أجد الكتاب دون مستوى تطلعاتي. نقاط الفائدة فيه القاء الضوء على الحياة في أربعينات القرن الماضي و نظرته للفرق بين الطبقة العليا الفرنسية و المصرية من حيث التأثير على الفلاحين العاملين لديهم.,0,0,0.942
الجارة أقوى القصص في المجموعة. و أظن أن وضع القصص بهذا الترتيب كانت حسنة تُحسب للمجموعة و إن كنت قد صُدمت لأني توقعت ما هو أعلى من ذلك بكثير بعد واحة الغروب. و تظل روايات بهاء طاهر أفضل من قصصه _من وجهةنظري _ بالرغم من أنه بدأ حياته بكتابة القصص القصيرة. الجارة الطواويس تطير قطط مضروبة فقط,0,0,0.977
سيئة حتى على مستوى اللغة .والعقوق فيها لايمكن تبريره.والسلبية المقيته مزعجة .للدرجة التي يمكن التنبؤ بروايات علوان القادم كما هو الحال مع قماشة العليان,0,1,0.997
خوب نبود,0,1,0.766
كيف تطر ح رواية في غاية الجرأة مثل شيكاجو وتمنع رواية ملامح هل لأنها تتناول المجتمع السعودي في رأيي كان المفروض تمنع الروايتان مع ملاحظة انو عندي تحفظ كبير على هالرواية لكن اعتقدانها تستحق المناقشة,0,1,0.534
برغم عدم اكمالي لفصول الرواية لكوني لا أحب الرواية الطويلة جدًا ولكن لُغة علوان ساحرة جدًا !,0,0,0.973
استرسال . استرسال . استرسال لم تعجبني الرواية ابداً مللت كثيراً من التفاصيل الكثيرة التي لم ارى لها سبب لو انها فقط ذكرت كلمة وتركت الموقف يتحدث عن نفسه لكانت اكثر متعه وصدمتني النهاية المبتورة اعطيها نجمتين من اجل حياة المغتربين,0,1,0.58
"انغريت بالكتاب لوجود اسم مصطفى محمود توقعت اقرأ أكثر من تعليق كم سطر على مشكلة صحيح ردوده حكيم, وحبيتها لكن مايكفي ! كذلك بعض القصص تتشابه فكان ممل تقريبًا",0,1,0.917
لم أجد شيئا جديدا في الكتاب أكثر من سيرة ذاتية.أين العصر و أين العلم؟,0,1,0.815
أصابتني بالغثيان . إشتهاء انثى ميته!!!! . وما أدنى من ذلك توقعت أن أجد أجمل عند عبده خال,0,1,0.99
يحتوي معلومات قيمة عن الثورة الجزائرية ويعكس تلك الفترة بطريقة جميلة لكن السرد مبالغ فيه ويثير الملل,0,2,0.793
بس ديه سلبية مش مثالية يعنى ايه المثالية فى عدم المطالبة بحقى انى استخدم الأسانسير بتاعى علشان مزعلش الناس اللى غلطت و هيا فاكرة ان ده حقها و ده علشان انا اللى حسستهم بكدا لما مطلبتش حقى بكل قوة و ايه المثالية لما ابقى عارف مشكلة زى مشكلة الزبالة ديه و بقالها 25 سنة و محاولتش حتى احلها او ادور على حل لها غير انى أعدى من جنبها. معلش يا حلمى اللى انت عملته ده مش مثالية ديه مجرد هروب من المواجهة . سلبية يعنى . مقال 1900 حاجة و تمانين اكتر ما عجبنى فيه هوا بساطة الفكرة ، فكرة أن اللى مكتوبين بقلم أحمر و أفعالهم الزرقا مثبوتة بخطوط زرقاء فى أجندات ملونة منذ سنين تزيد عن ال 20 و عدم الوصول لنهاية سوداء حتى هذه اللحظة. مع أن الطبيعى أن تصل بهم أفعالهم الزرقا للنهاية السوداء أسرع من ذلك. إلا أن فى ذلك حكمة. ما تيجوا نقرأ الفاتحة دعوة أنا معاه في الدعوة ديه ، نقرأ الفاتحة و نتعاهد أننا نوصل بمصر أو بمصريين لأن هما فعلاً أتنين نوصلهم الأتنين لفايزين محروسين منصورين. أختلف معاه فى حكاية الوقت الإضافى ديه مش هقول بالتخطيط الجيد للوقت لأ بالتداخل فممكن اكتر من حاجة نعملها ف ىوقت واحد نستفيد من أوقات حاجات فى حاجات تانية نوفر يعنى نبقى ملتى تاسكين شعب نعمل حاجتين و تلاتة و 5 فى نفس الوقت. من أجمل ما كتب و أكثرهم قوة و تعمق و فلسفة مقالة مكرونة بالباشميل ، معاك حق فعلاً الحقيقة لابد من أرتباطها بالشجاعة. الكتاب فى المجمل مش قد كدا و النجمة التاتية علشان خفة الدم و كمان علشان التنوع فى مواضيع المقالات,0,1,0.939
نزار .يكفي ان نقول اسمه لنعرف عن اي شيء نتكلم .للغته رصف ووصف يعي كل من حاول ان يقلده .ولكن بالرغم من اعجابي بلغته الشعريه الا انه في هذا الديوان كانت بعض ابياته مؤذيه للعين وكنت لا اجد فيها غزل لحبيبته بل كنت اجد تحقير لها عندما استخدم عبارات بعييييده كل البعد عن مصطلح الغزل,0,1,0.693
هناك روايات لا تصلح لتعيش لزمن طويل هذه واحدة منهم من وجهة نظري,0,2,0.621
