review,true_label,pred_label,confidence
 نزار .يكفي ان نقول اسمه لنعرف عن اي شيء نتكلم .للغته رصف ووصف يعي كل من حاول ان يقلده .ولكن بالرغم من اعجابي بلغته الشعريه الا انه في هذا الديوان كانت بعض ابياته مؤذيه للعين وكنت لا اجد فيها غزل لحبيبته بل كنت اجد تحقير لها عندما استخدم عبارات بعييييده كل البعد عن مصطلح الغزل,0,1,0.693
 الحقيقة أني أعاني كثيرا ً قبل كتابة رأيي بأي كتاب لغازي ليته يتكرر هذا الرجل,2,1,0.917
" من سوء الحظ أن لا ندرك ما يراد بنا، فيصرفوننا عما ينبغي أن نفكر فيه من مصير مجتمعنا أو أفكر فيه أنا من مصيري كإنسان، إلى أن نفكر في أشياء نحسبها راقية جداً وعظيمة ومشرِّفة، فيصيبون الهدف دون أن نشعر! ومن أجل هذا قلت في مكان آخر: ""إذا لم تكن حاضر الذهن في ""الموقف"" فكن أينما أردت، المهم أنك لم تحضر الموقف، فكن أينما شئت: واقفاً للصلاة أم جالساً للخمرة، كلاهما واحد"". إن المستعمرين لا يدعونك لما تستاء منه دائماً، فيثيرون انزجارك فتنفر منهم الى المكان الذي ينبغي أن تصير اليه! بل يختارون دعوتك حسب حاجتهم، فيدعونك احياناً الى ما تعتقده أمراً طيباً نم أجل القضاء على حق كبير، حق مجتمع أو إنسان، وأحياناً تدعى لتنشغل في حق آخر، فيقضون هم على حق آخر هو أولى. عندما يشب حريق في بيتك، ويدعوك أحدهم للصلاة والتضرع الى الله، ينبغي عليك ان تعلم أنها دعوة خائن، فكيف الى عمل آخر؟ فالأهتمام بغير إطفاء الحريق، والإنصراف عنه الى عمل آخر، ما هو الا استحمار، وإن كان عملاً مقدساً أو غير مقدس ",2,1,0.832
 كتاب خفيف وحلو أكتر شيء بتطلع منه ان سوء الفهم عادة ينتج عن اختلاف التفكير ليس الا، وانه يجب تقبل الاخر واستيعاب طريقته لتواصل افضل. لكن في النهاية الكتاب كأغلب الكتب التي تخرج مؤخراً هو تلخيص لكتب الكتاب الاكثر شهرة في هذا المجال واعتقد انه الكاتب لم ينكر ذلك، هو قام بقراءة الكتب وتلخيصها ومحاولة تفهيمها للقارئ الخاص به، وهي خطوة يشكر عليها في النهاية لأنه حاول يفيد. ,1,0,0.662
 عندما تجتمع المتناقضات والتجارب المختلفة.فيه تجد حكمًا وآراءًا من جميع أصناف البشر عامتهم وعلماؤهم. مسلمهم وكافرهم . مؤكد لاتكفيه قراءة واحدة !,1,1,0.894
" تفوقت على الكتاب الاخر لأنيس منصور ""مذكرات شاب غاضب"" مع اني ولد ولكني استشعرت الكثير من مشاعر النساء بصوره جديه بالنسبه إلي . ربما ليست (خارقة) المتعه -وان كانت ممتعه - ولكنها تستحق القراءة",0,2,0.541
" بسيطة اللغة ، و الخطاب سلس لا تعقيد في إيصال الفكرة , غير أنه _ برأيي _ الفكر الواردة فيه ليست جديدة و ليست مقدمة بعصرانية تواكب أيامنا ، لربما عظمة المقال كانت في توقيته حينها . مع كامل الاحترام و التقدير و حفظ المقام للشيخ الطنطاوي .",1,0,0.946
 اسلوب سلس انتقادي مغلف بطبقه من الفكاهه ذكرتني في بداياتها في رواية عنبر رقم 6 لـــ انطوان تشيخوف بعض الكلمات كانت صعبه في القراءة خاصه المستخرعه(كما يقول البرفيسور) من قبل الكاتب وابيات الشعر,1,2,0.739
 الكتاب روعــــــــــــــة ملئ بالعفوية والبراءة والحب وكل المشاعر الحلوة الجميلة يشعرك بلذة الحياة وروعتها وحتى المشاكل يمكن تداركها يجعلك تعيش فى حالة من النقاء والصفاء كل احساس فى الكتاب كان صادق جدا وتلقائى :):):) ســـارة احساسك روعة اشكرك بجد ع المشاعروالاحاسيس دى,1,0,0.994
 رواية جميلة ولطيفة . أسلوب الكاتب في السرد شيّق، التنقّل بين الماضي والحاضر وربط الأفكار والأحداث كان جداً ممتاز . النهاية كانت مخيبة نوعاً ما لكن هناك جزء ثاني للرواية لم أقرأه الى الآن لعله يوضّح بعض الأمور . بشكل عام الرواية جيّدة جداً وفيها من الإبداع ما يستحق الجلوس والقراءة,2,0,0.619
 لا توجد كلمات تعبر عن هذا العبقري ولا عن العبقرية التي تجستدت في هذه الرواية . تستحق 10 نوبل بدون باقي أعماله,2,0,0.978
 من اجمل الكتب الي قرأتها :)!,2,0,0.988
 رائعه كعاده المنسى قنديل . مجموعه من القصص المنفصله . احببت قصه موت والده كثيرا الى درجه البكاء يمكن بسبب واقعيه الاحداث باحساس الكاتب المرهف تفاعلت مع نفر الحارس الفرعونى واحساسه بالثار لمن كانت زوجته عشقت سلمى بنت طه المتيم رغم انها لم تستمر كثيرا محمد المنسى قنديل كم انت رائع وكم انا محظوظ انى من قرائك ,1,0,0.443
 السلام عليكم انتهيت من الكتاب الثانى لاحمد العسيلى من وجهة نظرى احمد العسيلى اخره يكتب فى مدونه او فى صفحة على الفيس والناس تعمله لايك وشويه منهم يعملوا شير لكلامه لكن انه ينزل كتاب مستغرب بصراحة ان دور النشر بتقرا الحاجات ديه قبل ما تطبعها وتوافق عليها المواضيع بصراحة ساذجه جدا الا فيما ندر او بالاحرى متستحقش تكون فى كتاب غير كمان كلامه عن الدولة الدينيية وعن الحكم بأسم الدين حسيته بيألف فيهم اوى وبيقول وجهة نظر بعيده عن اى علم او اطلاع على اللى رافضة عامة الكتاب فيه قليل مواضيع مهمه ناقشها ولكن معظمها فى وجهة نظرى ساذج العسيلى بيحاول يكون فيلسوف ومش عارف بالمصادفه انا شغال دلوقتى فى كتاب(رسالة فى الطريق الى ثقافتنا ) للعلامة محمود محمد شاكر فلما قرأت اسلوب العسيلى قلت رحمة الله على الكُتاب الذين تستحق ان تُنشر كتبهم ,0,1,0.934
 بصراحة انا معجبنيش لاني مش شايفة سبب لتكرار الاسماء ومش فاهمة مغزي القصة ياريت حد يفهمني,0,1,0.885
 أروع ما يمكن قرائته من الشعر على الإطلاق,2,0,0.982
" جولة في الفكر مع الرحالة, واستعراض لما أرادوا لنا أن نراه من رحلاتهم ولما أراد التاريخ وصوله لنا",2,0,0.933
 مشكلة انك تقراها بعد تراب الماس مش قبل الرواية قلبت معايا فيلم عربي قديم ولكن يبقي الاسلوب مميزا اذا نظرنا لها علي انها الاولي له ومين الرجل اللي بيختفي ؟؟؟ عموما النجمة التالتة علشان دي كانت اول رواية للكاتب :),1,2,0.502
 رواية تحكي عن سقوط اﻷندلس ، حال الناس وحياتهم المليئه بالمصاعب ، آآآه ثم آآه من المسلمين لم يستطيعو مساعدة احد في الحرووب كل شخص يقول ( نفسي نفسي). لم نطبق الحديث (المؤمن للمؤمن كالبنيان) ،تركنا المساعدة فعاش المسلمون في عذاب نفسي وداخلي . روايه تحكي حياة حقيقة عاشوها في عذاب حياة صعببببه . بكي.,1,1,0.993
 هذا تعليقي على الرواية من تغريداتي في تويتر للفائدة انتهيت للتو من قراءة رواية القرصان للكاتب عبدالعزيز ال محمود - اول رواية تاريخيه قطرية وسؤافيكم بعد قليل بملاحظاتي المتواضعه على الرواية في البداية اود الإشارة الى ان من يقرأ لإقتناص الأخطاء سيجدها وستفسد عليها القراءة لذلك انصحكم بالقراءة للمتعة والفائدة فقط اول ما يشد في هذه الرواية انها قد خلت من الأخطاء الإملائية التي كانت تؤرقني في كثير من الكتب التي قرأتها حيث تم تدقيقها بعناية اول شي دعاني لقراءة هذه الرواية انني مهتم بالتاريخ ومحاولة القراءة فيه وخصوصا تاريخ قطر حيث أن المصادر قليلة في تاريخ قطر اغلبية الكتب عن تاريخ قطر اما معرب او كتب عن طريق دكاتره يكاد يكون علمي وبعضها طبع على نفقه شخصية وسينتهي لعدم وجود دعم له القرصان اول رواية تاريخيه قطرية وانا لم اقرا من قبل روايات تاريخه الا روايةقلب من بنقلان لسيف الإسلام بن سعودوالسجينه ان جاز تسميتها تاريخيه الفرق بين الروايتين القرصان وقلب من بنقلان ان الأولى دخل فيها الكثير من الخيال والأخرى حقيقية الى حد ما في رواية القرصان لم ارى وجود رأي مباشر وصريح للكاتب في الرواية بعكس ما هو موجود في رواية قلب من بنقلان عدم وجود مصادر لرواية القرصان خلط الكثير من المعلومات على القارئ فتداخلت بعض المعلومات التي من خيال الكتاب مع بعض الحقائق التاريخيه اغلبية شخصيات القصة حقيقية وانا اقلكم معرفة بها ولكن تمنيت ان يكون هناك تعريف بكل شخصية كهامش لزيادة ربط القارئ بالرواية تمنيت ان يكون هناك تعريف بابن عفيصان ، ارحمه بن جابر ، الشيخ حسن . حسن ابن رحمه اذا كان كما اعتقد . واخرون تزخر بهم الرواية تميت وضع المراجع في اخر الرواية للإستزاده وكذلك لتوضيح بعض النقاط التاريخيه مثل حمله ابراهيم باشا وتقتيله للناس ايضا بعض المراجع كان يتم الإشارة لها بمعلومات بسيطة تمينت ان تكون وافية او مثبته بمراجع تاريخيه للإستزاده مثل القطيف والموانئ . الخ اعتقد ان الكاتب ابتعد كثيرا عن الدخول في اسماء القبائل التي مر بها سادلر في رحلته وخصوصا القبيلة الكبيرة التي تحدث عنها في ذكر الشيخ عرار وابن اخيه جربوع اعتقد انه كان هناك رمزية لا اعلم لماذ لجا لها الكاتب لم ترق لي كثيرا في صفحة 266ذكر ان الشيخ فلاح له علاقة نسب بعيده بجربوع وفي صفحة 277اشتكى سادلر من ابن اخ الشيخ فلاح واعتقدهناك سهو او رمزية في العلاقة بينهم اتمنى في الطبعات القادمه ان يتم وضع المراجع التي استعان بها الكاتب للفائدة وعدم الخلق بين الخيال والحقيقة لدينا كقراء متواضعين اعتقدان التعريف في نهايةالرواية بالكاتب قد ضلم الكاتب كثيرا،اتمنى وضع سيرته الذاتيه كامله في الطبعات القادمه وكذلك ايميل للتواصل معه للفائدة الجميل في الرواية سلاسة الكاتب وبساطته في التعبير وتدفقه في الرواية دون قطع التسلسل الفجائي ولا الحاجه لتتبع الصفحات السابقة لربط الأحداث رواية ممتازة وتستحق الإقتناء وبصراحه اعادة ثقتي في الكتاب القطريين الذين يعد انتاجهم على الأصابع الرواية فتحت افاق لزيادة المعلومات عن ابن عفيصان ، شيوخ الساحل المتصالح او المتهادن ، الدرعية ، حملة ابراهيم باشا . الخ ,1,2,0.606
