sku,date,units_sold
SKU_166,2023-07-03,36
SKU_166,2023-07-10,13
SKU_166,2023-07-17,21
SKU_166,2023-07-31,17
SKU_166,2023-08-14,17
SKU_166,2023-09-04,6
SKU_166,2023-09-11,4
SKU_166,2023-10-02,14
SKU_166,2023-10-09,14
SKU_166,2023-10-23,12
SKU_166,2023-10-30,28
SKU_166,2023-11-13,8
SKU_166,2023-11-20,14
SKU_166,2023-12-11,20
SKU_166,2024-01-01,34
SKU_166,2024-01-08,19
SKU_166,2024-01-15,22
SKU_166,2024-01-22,19
SKU_166,2024-01-29,14
SKU_166,2024-02-05,50
SKU_166,2024-02-12,17
SKU_166,2024-02-19,1
SKU_166,2024-02-26,10
SKU_166,2024-03-04,24
SKU_166,2024-03-18,17
SKU_166,2024-04-01,44
SKU_166,2024-04-08,19
SKU_166,2024-04-15,24
SKU_166,2024-04-22,20
SKU_166,2024-04-29,26
SKU_166,2024-05-06,36
SKU_166,2024-05-13,31
SKU_166,2024-05-27,13
SKU_166,2024-06-03,19
SKU_166,2024-06-10,4
SKU_166,2024-06-17,4
SKU_167,2023-01-09,18
SKU_167,2023-01-16,16
SKU_167,2023-01-23,9
SKU_167,2023-01-30,17
SKU_167,2023-02-13,18
SKU_167,2023-02-20,6
SKU_167,2023-02-27,27
SKU_167,2023-03-06,2
SKU_167,2023-04-03,32
SKU_167,2023-04-10,10
SKU_167,2023-04-17,23
SKU_167,2023-04-24,19
SKU_167,2023-05-01,38
SKU_167,2023-05-08,20
SKU_167,2023-05-15,19
SKU_167,2023-05-22,12
SKU_167,2023-06-12,5
SKU_167,2023-06-19,20
SKU_167,2023-07-03,11
SKU_167,2023-07-10,9
SKU_167,2023-07-17,38
SKU_167,2023-07-24,16
SKU_167,2023-07-31,12
SKU_167,2023-08-07,19
SKU_167,2023-08-14,40
SKU_167,2023-08-21,11
SKU_167,2023-08-28,32
SKU_167,2023-09-04,10
SKU_167,2023-09-11,4
SKU_167,2023-09-18,37
SKU_167,2023-09-25,20
SKU_167,2023-10-09,26
SKU_167,2023-10-16,22
SKU_167,2023-10-23,12
SKU_167,2023-10-30,9
SKU_167,2023-11-06,10
SKU_167,2023-11-13,1
SKU_167,2023-11-20,39
SKU_167,2023-11-27,17
SKU_167,2023-12-04,5
SKU_167,2023-12-11,5
SKU_167,2023-12-18,41
SKU_167,2023-12-25,22
SKU_167,2024-01-01,45
SKU_167,2024-01-15,31
SKU_167,2024-01-22,4
SKU_167,2024-01-29,36
SKU_167,2024-02-05,36
SKU_167,2024-02-12,6
SKU_167,2024-02-19,14
SKU_167,2024-02-26,28
SKU_167,2024-03-04,15
SKU_167,2024-03-11,3
SKU_167,2024-03-18,31
SKU_167,2024-03-25,3
SKU_167,2024-04-08,19
SKU_167,2024-04-22,13
SKU_167,2024-05-06,28
SKU_167,2024-05-13,12
SKU_167,2024-05-20,12
SKU_167,2024-05-27,20
SKU_167,2024-06-10,11
SKU_167,2024-06-17,15
SKU_168,2023-01-09,4
SKU_168,2023-01-16,6
SKU_168,2023-02-13,29
SKU_168,2023-02-27,12
SKU_168,2023-03-13,36
SKU_168,2023-03-20,10
SKU_168,2023-04-03,30
SKU_168,2023-04-10,32
SKU_168,2023-04-24,27
SKU_168,2023-05-15,18
SKU_168,2023-05-22,19
SKU_168,2023-05-29,22
SKU_168,2023-06-05,12
SKU_168,2023-06-19,15
SKU_168,2023-06-26,18
SKU_168,2023-07-03,13
SKU_168,2023-07-17,14
SKU_168,2023-07-24,26
SKU_168,2023-07-31,18
SKU_168,2023-08-07,14
SKU_168,2023-08-14,1
SKU_168,2023-08-28,17
SKU_168,2023-09-04,14
SKU_168,2023-09-11,15
SKU_168,2023-09-18,16
SKU_168,2023-09-25,8
SKU_168,2023-10-09,16
SKU_168,2023-10-16,14
SKU_168,2023-10-23,15
SKU_168,2023-10-30,10
SKU_168,2023-11-06,15
SKU_168,2023-11-13,1
SKU_168,2023-11-20,5
SKU_168,2023-11-27,11
SKU_168,2023-12-04,22
SKU_168,2023-12-11,16
SKU_168,2023-12-25,18
SKU_168,2024-01-01,38
SKU_168,2024-01-08,5
SKU_168,2024-01-15,14
SKU_168,2024-01-29,37
SKU_168,2024-02-05,1
SKU_168,2024-02-12,21
SKU_168,2024-03-18,14
SKU_168,2024-03-25,44
SKU_168,2024-04-01,26
SKU_168,2024-04-08,14
SKU_168,2024-04-22,15
SKU_168,2024-04-29,28
SKU_168,2024-05-13,32
SKU_168,2024-05-20,20
SKU_168,2024-05-27,36
SKU_168,2024-06-03,17
SKU_168,2024-06-10,24
SKU_168,2024-06-17,25
SKU_169,2022-12-26,19
SKU_169,2023-01-02,13
SKU_169,2023-01-09,38
SKU_169,2023-01-16,14
SKU_169,2023-02-06,30
SKU_169,2023-02-13,3
SKU_169,2023-02-20,17
SKU_169,2023-02-27,19
SKU_169,2023-03-06,10
SKU_169,2023-03-13,21
SKU_169,2023-03-20,17
SKU_169,2023-03-27,13
SKU_169,2023-04-03,17
SKU_169,2023-04-10,13
SKU_169,2023-04-24,14
SKU_169,2023-05-01,2
SKU_169,2023-05-08,34
SKU_169,2023-05-15,8
SKU_169,2023-05-29,9
SKU_169,2023-06-05,36
SKU_169,2023-08-14,20
SKU_169,2023-08-28,37
SKU_169,2023-09-04,16
SKU_169,2023-09-11,32
SKU_169,2023-10-02,40
SKU_169,2023-10-09,6
SKU_169,2023-10-16,4
SKU_169,2023-10-23,18
SKU_169,2023-10-30,15
SKU_169,2023-11-06,34
SKU_169,2023-11-20,12
SKU_169,2023-11-27,7
SKU_169,2023-12-04,26
SKU_169,2023-12-11,3
SKU_169,2023-12-25,34
SKU_169,2024-01-01,11
SKU_169,2024-01-08,20
SKU_169,2024-01-15,16
SKU_169,2024-02-05,12
SKU_169,2024-02-12,3
SKU_169,2024-02-19,45
SKU_169,2024-02-26,27
SKU_169,2024-03-04,21
SKU_169,2024-03-11,13
SKU_169,2024-04-15,3
SKU_169,2024-04-22,5
SKU_169,2024-05-06,12
SKU_169,2024-05-13,9
SKU_169,2024-05-20,3
SKU_169,2024-06-03,27
SKU_169,2024-06-10,23
SKU_170,2023-01-02,21
SKU_170,2023-01-09,36
SKU_170,2023-01-16,35
SKU_170,2023-01-23,8
SKU_170,2023-02-27,5
SKU_170,2023-03-06,20
SKU_170,2023-03-13,12
SKU_170,2023-03-20,4
SKU_170,2023-05-08,15
SKU_170,2023-05-15,20
SKU_170,2023-06-05,19
SKU_170,2023-06-12,3
SKU_170,2023-06-19,8
SKU_170,2023-06-26,47
SKU_170,2023-07-03,1
SKU_170,2023-07-10,17
SKU_170,2023-07-17,14
SKU_170,2023-07-24,4
SKU_170,2023-08-07,31
SKU_170,2023-08-14,19
SKU_170,2023-08-21,3
SKU_170,2023-09-11,1
SKU_170,2023-09-18,25
SKU_170,2023-09-25,37
SKU_170,2023-10-16,7
SKU_170,2023-11-06,4
SKU_170,2023-11-13,30
SKU_170,2023-11-20,35
SKU_170,2023-11-27,20
SKU_170,2023-12-04,27
SKU_170,2023-12-11,11
SKU_170,2023-12-18,7
SKU_170,2024-01-01,14
SKU_170,2024-01-08,36
SKU_170,2024-01-15,16
SKU_170,2024-01-22,38
SKU_170,2024-01-29,27
SKU_170,2024-02-05,25
SKU_170,2024-02-19,18
SKU_170,2024-02-26,33
SKU_170,2024-03-04,25
SKU_170,2024-03-11,6
SKU_170,2024-03-25,5
SKU_170,2024-04-08,17
SKU_170,2024-04-15,17
SKU_170,2024-05-13,18
SKU_170,2024-06-10,9
SKU_171,2023-01-09,25
SKU_171,2023-01-16,24
SKU_171,2023-01-23,16
SKU_171,2023-02-13,21
SKU_171,2023-02-20,25
SKU_171,2023-02-27,18
SKU_171,2023-03-06,39
SKU_171,2023-03-27,13
SKU_171,2023-04-03,24
SKU_171,2023-04-17,3
SKU_171,2023-04-24,30
SKU_171,2023-05-15,36
SKU_171,2023-05-22,19
SKU_171,2023-06-05,9
SKU_171,2023-06-12,16
SKU_171,2023-06-19,22
SKU_171,2023-06-26,16
SKU_171,2023-07-03,26
SKU_171,2023-07-10,14
SKU_171,2023-07-17,15
SKU_171,2023-07-24,16
SKU_171,2023-07-31,14
SKU_171,2023-08-07,45
SKU_171,2023-08-21,44
SKU_171,2023-08-28,22
SKU_171,2023-09-04,1
SKU_171,2023-09-18,18
SKU_171,2023-09-25,14
SKU_171,2023-10-02,18
SKU_171,2023-10-09,23
SKU_171,2023-10-16,28
SKU_171,2023-10-23,13
SKU_171,2023-10-30,19
SKU_171,2023-11-06,6
SKU_171,2023-11-20,20
SKU_171,2023-11-27,16
SKU_171,2023-12-04,21
SKU_171,2023-12-11,19
SKU_171,2024-01-01,11
SKU_171,2024-01-08,29
SKU_171,2024-01-15,6
SKU_171,2024-01-22,29
SKU_171,2024-01-29,38
SKU_171,2024-02-05,7
SKU_171,2024-02-12,11
SKU_171,2024-02-19,18
SKU_171,2024-02-26,8
SKU_171,2024-03-11,10
SKU_171,2024-03-18,5
SKU_171,2024-04-01,9
SKU_171,2024-04-22,1
SKU_171,2024-05-06,16
SKU_171,2024-05-27,36
SKU_171,2024-06-03,20
SKU_171,2024-06-17,21
SKU_172,2023-01-02,16
SKU_172,2023-01-09,19
SKU_172,2023-01-16,16
SKU_172,2023-01-23,28
SKU_172,2023-02-13,20
SKU_172,2023-02-20,9
SKU_172,2023-02-27,18
SKU_172,2023-03-06,40
SKU_172,2023-03-13,16
SKU_172,2023-03-20,7
SKU_172,2023-03-27,6
SKU_172,2023-04-03,37
SKU_172,2023-04-10,21
SKU_172,2023-04-17,7
SKU_172,2023-05-08,46
SKU_172,2023-05-15,1
SKU_172,2023-05-22,1
SKU_172,2023-05-29,31
SKU_172,2023-06-05,9
SKU_172,2023-06-26,18
SKU_172,2023-07-03,18
SKU_172,2023-07-10,16
SKU_172,2023-07-24,14
SKU_172,2023-08-07,31
SKU_172,2023-08-14,20
SKU_172,2023-08-21,63
SKU_172,2023-08-28,2
SKU_172,2023-09-04,20
SKU_172,2023-09-11,27
SKU_172,2023-10-02,7
SKU_172,2023-10-09,24
SKU_172,2023-10-16,20
SKU_172,2023-10-23,6
SKU_172,2023-10-30,9
SKU_172,2023-11-06,14
SKU_172,2023-11-13,9
SKU_172,2023-11-20,21
SKU_172,2023-11-27,10
SKU_172,2023-12-04,13
SKU_172,2023-12-11,3
SKU_172,2023-12-25,13
SKU_172,2024-01-01,32
SKU_172,2024-01-08,18
SKU_172,2024-01-15,4
SKU_172,2024-01-22,28
SKU_172,2024-01-29,56
SKU_172,2024-02-05,1
SKU_172,2024-02-12,37
SKU_172,2024-02-19,34
SKU_172,2024-03-04,17
SKU_172,2024-03-11,18
SKU_172,2024-03-18,55
SKU_172,2024-04-01,19
SKU_172,2024-04-08,30
SKU_172,2024-04-15,31
SKU_172,2024-04-22,18
SKU_172,2024-04-29,20
SKU_172,2024-05-06,35
SKU_172,2024-05-13,7
SKU_172,2024-05-20,9
SKU_172,2024-05-27,20
SKU_172,2024-06-10,7
SKU_172,2024-06-17,5
SKU_173,2023-01-02,7
SKU_173,2023-01-16,42
SKU_173,2023-01-30,24
SKU_173,2023-02-06,7
SKU_173,2023-02-20,26
SKU_173,2023-02-27,8
SKU_173,2023-03-13,43
SKU_173,2023-03-20,36
SKU_173,2023-03-27,37
SKU_173,2023-04-10,20
SKU_173,2023-04-17,43
SKU_173,2023-05-01,47
SKU_173,2023-05-22,17
SKU_173,2023-06-12,28
SKU_173,2023-06-19,17
SKU_173,2023-06-26,5
SKU_173,2023-07-10,12
SKU_173,2023-07-24,12
SKU_173,2023-08-21,17
SKU_173,2023-08-28,15
SKU_173,2023-09-04,14
SKU_173,2023-09-11,19
SKU_173,2023-09-18,24
SKU_173,2023-10-02,11
SKU_173,2023-10-09,5
SKU_173,2023-10-23,26
SKU_173,2023-10-30,38
SKU_173,2023-11-06,39
SKU_173,2023-11-13,11
SKU_173,2023-11-20,50
SKU_173,2023-12-04,2
SKU_173,2023-12-11,15
SKU_173,2023-12-25,19
SKU_173,2024-01-01,15
SKU_173,2024-01-08,2
SKU_173,2024-01-22,20
SKU_173,2024-01-29,27
SKU_173,2024-02-05,20
SKU_173,2024-02-19,4
SKU_173,2024-02-26,10
SKU_173,2024-03-04,28
SKU_173,2024-03-11,41
SKU_173,2024-03-25,17
SKU_173,2024-04-01,4
SKU_173,2024-04-08,1
SKU_173,2024-04-15,5
SKU_173,2024-05-06,9
SKU_173,2024-05-20,14
SKU_173,2024-05-27,40
SKU_173,2024-06-03,33
SKU_173,2024-06-10,9
SKU_173,2024-06-17,11
SKU_174,2023-01-02,7
SKU_174,2023-01-09,37
SKU_174,2023-01-16,8
SKU_174,2023-01-23,1
SKU_174,2023-01-30,13
SKU_174,2023-02-06,1
SKU_174,2023-02-20,32
SKU_174,2023-02-27,17
SKU_174,2023-03-06,47
SKU_174,2023-03-13,30
SKU_174,2023-03-20,4
SKU_174,2023-04-03,2
SKU_174,2023-04-10,14
SKU_174,2023-04-17,26
SKU_174,2023-05-01,7
SKU_174,2023-05-08,20
SKU_174,2023-05-29,12
SKU_174,2023-06-05,16
SKU_174,2023-06-19,17
SKU_174,2023-06-26,17
SKU_174,2023-07-03,18
SKU_174,2023-07-10,20
SKU_174,2023-07-17,24
SKU_174,2023-07-31,30
SKU_174,2023-08-21,35
SKU_174,2023-08-28,18
SKU_174,2023-09-04,24
SKU_174,2023-09-18,4
SKU_174,2023-10-02,10
SKU_174,2023-10-09,14
SKU_174,2023-10-16,6
SKU_174,2023-10-23,5
SKU_174,2023-10-30,33
SKU_174,2023-11-06,55
SKU_174,2023-11-20,2
SKU_174,2023-11-27,18
SKU_174,2023-12-04,24
SKU_174,2023-12-11,1
SKU_174,2023-12-18,18
SKU_174,2024-01-01,18
SKU_174,2024-01-08,11
SKU_174,2024-01-15,16
SKU_174,2024-01-22,2
SKU_174,2024-01-29,14
SKU_174,2024-02-05,23
SKU_174,2024-02-19,8
SKU_174,2024-02-26,33
SKU_174,2024-03-11,12
SKU_174,2024-03-18,32
SKU_174,2024-03-25,16
SKU_174,2024-04-08,55
SKU_174,2024-04-15,4
SKU_174,2024-04-22,43
SKU_174,2024-04-29,20
SKU_174,2024-05-06,53
SKU_174,2024-05-13,12
SKU_174,2024-06-03,5
SKU_174,2024-06-17,15
SKU_175,2023-01-09,19
SKU_175,2023-01-23,15
SKU_175,2023-02-06,13
SKU_175,2023-02-13,19
SKU_175,2023-03-06,16
SKU_175,2023-03-13,22
SKU_175,2023-03-27,48
SKU_175,2023-04-10,15
SKU_175,2023-04-24,7
SKU_175,2023-05-08,20
SKU_175,2023-05-15,12
SKU_175,2023-05-22,15
SKU_175,2023-05-29,5
SKU_175,2023-06-05,10
SKU_175,2023-06-12,7
SKU_175,2023-06-19,38
SKU_175,2023-06-26,11
SKU_175,2023-07-03,7
SKU_175,2023-07-10,35
SKU_175,2023-07-17,25
SKU_175,2023-07-24,10
SKU_175,2023-08-07,7
SKU_175,2023-08-21,8
SKU_175,2023-09-04,17
SKU_175,2023-09-18,11
SKU_175,2023-09-25,29
SKU_175,2023-10-02,51
SKU_175,2023-10-09,9
SKU_175,2023-10-23,1
SKU_175,2023-10-30,25
SKU_175,2023-11-06,2
SKU_175,2023-11-20,6
SKU_175,2023-11-27,13
SKU_175,2023-12-04,6
SKU_175,2023-12-11,11
SKU_175,2023-12-18,22
SKU_175,2023-12-25,16
SKU_175,2024-01-01,34
SKU_175,2024-01-15,12
SKU_175,2024-01-22,22
SKU_175,2024-01-29,5
SKU_175,2024-02-05,41
SKU_175,2024-02-12,28
SKU_175,2024-02-26,31
SKU_175,2024-03-04,14
SKU_175,2024-03-11,6
SKU_175,2024-03-18,20
SKU_175,2024-03-25,25
SKU_175,2024-04-08,1
SKU_175,2024-04-15,40
SKU_175,2024-04-22,10
SKU_175,2024-04-29,2
SKU_175,2024-05-06,24
SKU_175,2024-05-13,11
SKU_175,2024-05-20,8
SKU_175,2024-05-27,13
SKU_175,2024-06-03,11
SKU_175,2024-06-10,11
SKU_175,2024-06-17,35
SKU_176,2023-01-02,26
SKU_176,2023-01-09,18
SKU_176,2023-02-20,49
SKU_176,2023-02-27,38
SKU_176,2023-03-06,12
SKU_176,2023-03-13,11
SKU_176,2023-03-27,34
SKU_176,2023-04-03,29
SKU_176,2023-04-10,25
SKU_176,2023-04-17,4
SKU_176,2023-04-24,35
SKU_176,2023-05-01,6
SKU_176,2023-05-08,21
SKU_176,2023-05-22,2
SKU_176,2023-06-05,2
SKU_176,2023-06-26,12
SKU_176,2023-07-03,8
SKU_176,2023-07-10,18
SKU_176,2023-08-07,28
SKU_176,2023-08-21,16
SKU_176,2023-08-28,16
SKU_176,2023-09-04,22
SKU_176,2023-09-11,16
SKU_176,2023-10-02,14
SKU_176,2023-10-30,22
SKU_176,2023-11-06,9
SKU_176,2023-11-13,17
SKU_176,2023-11-27,28
SKU_176,2023-12-11,12
SKU_176,2023-12-18,14
SKU_176,2023-12-25,24
SKU_176,2024-01-01,12
SKU_176,2024-01-15,29
SKU_176,2024-01-29,10
SKU_176,2024-02-19,20
SKU_176,2024-02-26,25
SKU_176,2024-03-04,31
SKU_176,2024-03-11,10
SKU_176,2024-03-18,17
SKU_176,2024-03-25,13
SKU_176,2024-04-01,17
SKU_176,2024-04-08,10
SKU_176,2024-04-29,5
SKU_176,2024-05-06,35
SKU_176,2024-05-13,24
SKU_176,2024-05-20,1
SKU_176,2024-06-03,10
SKU_176,2024-06-10,50
SKU_176,2024-06-17,4
SKU_177,2022-12-26,34
SKU_177,2023-01-02,41
SKU_177,2023-01-09,14
SKU_177,2023-01-16,14
SKU_177,2023-01-23,11
SKU_177,2023-01-30,24
SKU_177,2023-02-06,63
SKU_177,2023-02-20,19
SKU_177,2023-03-20,11
SKU_177,2023-03-27,44
SKU_177,2023-04-03,7
SKU_177,2023-04-10,22
SKU_177,2023-04-24,8
SKU_177,2023-05-01,5
SKU_177,2023-05-15,57
SKU_177,2023-05-22,9
SKU_177,2023-05-29,21
SKU_177,2023-06-05,9
SKU_177,2023-06-12,12
SKU_177,2023-06-19,8
SKU_177,2023-07-03,1
SKU_177,2023-07-10,12
SKU_177,2023-07-17,36
SKU_177,2023-07-24,11
SKU_177,2023-07-31,10
SKU_177,2023-08-07,26
SKU_177,2023-08-14,15
SKU_177,2023-08-28,34
SKU_177,2023-09-04,17
SKU_177,2023-09-18,44
SKU_177,2023-09-25,15
SKU_177,2023-10-02,9
SKU_177,2023-10-09,16
SKU_177,2023-10-16,33
SKU_177,2023-10-23,24
SKU_177,2023-11-06,14
SKU_177,2023-11-13,17
SKU_177,2023-11-20,33
SKU_177,2023-12-04,28
SKU_177,2023-12-11,20
SKU_177,2024-01-08,20
SKU_177,2024-01-15,28
SKU_177,2024-01-22,14
SKU_177,2024-01-29,16
SKU_177,2024-02-19,15
SKU_177,2024-03-11,10
SKU_177,2024-03-18,66
SKU_177,2024-04-01,23
SKU_177,2024-04-08,10
SKU_177,2024-04-15,3
SKU_177,2024-04-22,14
SKU_177,2024-04-29,33
SKU_177,2024-05-06,29
SKU_177,2024-05-13,26
SKU_177,2024-05-20,14
SKU_177,2024-05-27,8
SKU_177,2024-06-03,15
SKU_177,2024-06-10,29
SKU_177,2024-06-17,7
SKU_177,2024-06-24,16
SKU_178,2023-01-02,14
SKU_178,2023-01-16,9
SKU_178,2023-02-13,26
SKU_178,2023-02-20,17
SKU_178,2023-02-27,1
SKU_178,2023-03-20,20
SKU_178,2023-03-27,14
SKU_178,2023-04-03,1
SKU_178,2023-04-10,45
SKU_178,2023-04-24,40
SKU_178,2023-05-01,65
SKU_178,2023-05-15,2
SKU_178,2023-05-22,26
SKU_178,2023-06-05,15
SKU_178,2023-06-26,8
SKU_178,2023-07-03,5
SKU_178,2023-07-10,37
SKU_178,2023-07-17,43
SKU_178,2023-07-24,17
SKU_178,2023-07-31,43
SKU_178,2023-08-14,18
SKU_178,2023-08-21,11
SKU_178,2023-08-28,10
SKU_178,2023-09-04,14
SKU_178,2023-09-11,18
SKU_178,2023-09-18,20
SKU_178,2023-09-25,17
SKU_178,2023-10-02,27
SKU_178,2023-10-09,13
SKU_178,2023-10-16,9
SKU_178,2023-10-23,11
SKU_178,2023-10-30,8
SKU_178,2023-11-06,40
SKU_178,2023-11-13,2
SKU_178,2023-11-20,17
SKU_178,2023-11-27,11
SKU_178,2023-12-04,11
SKU_178,2023-12-11,2
SKU_178,2023-12-18,19
SKU_178,2023-12-25,28
SKU_178,2024-01-01,26
SKU_178,2024-01-08,15
SKU_178,2024-01-15,6
SKU_178,2024-01-22,19
SKU_178,2024-02-05,48
SKU_178,2024-02-19,70
SKU_178,2024-02-26,11
SKU_178,2024-03-04,29
SKU_178,2024-03-18,13
SKU_178,2024-04-01,27
SKU_178,2024-04-15,56
SKU_178,2024-04-22,13
SKU_178,2024-04-29,11
SKU_178,2024-05-27,11
SKU_178,2024-06-03,16
SKU_178,2024-06-10,17
SKU_178,2024-06-17,18
SKU_179,2023-01-02,11
SKU_179,2023-01-09,16
SKU_179,2023-01-16,24
SKU_179,2023-01-23,19
SKU_179,2023-01-30,36
SKU_179,2023-02-06,13
SKU_179,2023-02-20,64
SKU_179,2023-03-13,11
SKU_179,2023-03-27,24
SKU_179,2023-04-03,8
SKU_179,2023-04-24,19
SKU_179,2023-05-01,25
SKU_179,2023-05-22,36
SKU_179,2023-05-29,18
SKU_179,2023-06-05,34
SKU_179,2023-06-26,33
SKU_179,2023-07-24,6
SKU_179,2023-07-31,30
SKU_179,2023-08-07,19
SKU_179,2023-08-14,6
SKU_179,2023-09-11,6
SKU_179,2023-09-18,3
SKU_179,2023-09-25,31
SKU_179,2023-10-02,1
SKU_179,2023-10-09,13
SKU_179,2023-10-16,35
SKU_179,2023-10-30,4
SKU_179,2023-11-06,13
SKU_179,2023-11-27,35
SKU_179,2023-12-11,2
SKU_179,2023-12-18,13
SKU_179,2024-01-01,16
SKU_179,2024-01-15,23
SKU_179,2024-01-22,18
SKU_179,2024-01-29,32
SKU_179,2024-02-12,3
SKU_179,2024-02-19,20
SKU_179,2024-03-04,14
SKU_179,2024-03-11,3
SKU_179,2024-03-25,2
SKU_179,2024-04-01,3
SKU_179,2024-04-08,20
SKU_179,2024-04-15,70
SKU_179,2024-04-22,38
SKU_179,2024-04-29,7
SKU_179,2024-05-20,16
SKU_179,2024-06-03,7
SKU_180,2023-01-02,2
SKU_180,2023-01-23,17
SKU_180,2023-01-30,42
SKU_180,2023-02-06,4
SKU_180,2023-02-13,3
SKU_180,2023-02-20,32
SKU_180,2023-02-27,28
SKU_180,2023-03-13,20
SKU_180,2023-04-03,3
SKU_180,2023-04-10,22
SKU_180,2023-04-17,43
SKU_180,2023-05-22,26
SKU_180,2023-05-29,23
SKU_180,2023-06-05,28
SKU_180,2023-06-12,26
SKU_180,2023-06-26,20
SKU_180,2023-07-03,27
SKU_180,2023-07-10,31
SKU_180,2023-07-17,8
SKU_180,2023-07-24,19
SKU_180,2023-08-07,5
SKU_180,2023-08-14,28
SKU_180,2023-08-28,30
SKU_180,2023-09-04,16
SKU_180,2023-09-11,8
SKU_180,2023-09-18,30
SKU_180,2023-10-09,27
SKU_180,2023-10-16,29
SKU_180,2023-11-06,21
SKU_180,2023-11-13,23
SKU_180,2023-11-27,14
SKU_180,2023-12-04,6
SKU_180,2023-12-18,15
SKU_180,2023-12-25,41
SKU_180,2024-01-01,20
SKU_180,2024-01-15,11
SKU_180,2024-01-22,36
SKU_180,2024-01-29,24
SKU_180,2024-02-12,13
SKU_180,2024-02-19,24
SKU_180,2024-02-26,6
SKU_180,2024-03-11,25
SKU_180,2024-03-18,27
SKU_180,2024-03-25,15
SKU_180,2024-04-01,24
SKU_180,2024-04-08,11
SKU_180,2024-04-15,6
SKU_180,2024-05-06,22
SKU_180,2024-05-13,6
SKU_180,2024-06-03,2
SKU_180,2024-06-17,17
SKU_181,2023-01-02,33
SKU_181,2023-01-09,3
SKU_181,2023-01-23,1
SKU_181,2023-01-30,23
SKU_181,2023-02-13,10
SKU_181,2023-02-27,16
SKU_181,2023-03-13,6
SKU_181,2023-03-20,18
SKU_181,2023-03-27,19
SKU_181,2023-04-03,12
SKU_181,2023-04-17,59
SKU_181,2023-04-24,11
SKU_181,2023-05-01,43
SKU_181,2023-05-08,60
SKU_181,2023-05-15,16
SKU_181,2023-05-22,35
SKU_181,2023-05-29,1
SKU_181,2023-06-05,2
SKU_181,2023-06-12,10
SKU_181,2023-06-19,48
SKU_181,2023-06-26,24
SKU_181,2023-07-10,38
SKU_181,2023-07-17,5
SKU_181,2023-07-24,1
SKU_181,2023-07-31,34
SKU_181,2023-08-07,4
SKU_181,2023-08-14,22
SKU_181,2023-08-28,7
SKU_181,2023-09-11,39
SKU_181,2023-09-18,31
SKU_181,2023-09-25,5
SKU_181,2023-10-02,7
SKU_181,2023-10-09,19
SKU_181,2023-10-23,3
SKU_181,2023-10-30,5
SKU_181,2023-11-06,1
SKU_181,2023-11-20,15
SKU_181,2023-11-27,24
SKU_181,2023-12-11,18
SKU_181,2023-12-18,16
SKU_181,2024-01-01,12
SKU_181,2024-01-08,17
SKU_181,2024-01-15,1
SKU_181,2024-01-22,30
SKU_181,2024-01-29,11
SKU_181,2024-02-19,9
SKU_181,2024-02-26,18
SKU_181,2024-03-04,5
SKU_181,2024-03-11,27
SKU_181,2024-03-25,12
SKU_181,2024-04-01,16
SKU_181,2024-04-15,8
SKU_181,2024-04-22,33
SKU_181,2024-04-29,1
SKU_181,2024-05-06,12
SKU_181,2024-05-13,16
SKU_181,2024-05-27,45
SKU_181,2024-06-03,13
SKU_181,2024-06-10,2
SKU_181,2024-06-17,43
SKU_182,2023-01-23,30
SKU_182,2023-01-30,37
SKU_182,2023-02-06,15
SKU_182,2023-02-13,16
SKU_182,2023-02-20,6
SKU_182,2023-02-27,24
SKU_182,2023-03-13,40
SKU_182,2023-04-03,34
SKU_182,2023-04-17,49
SKU_182,2023-04-24,11
SKU_182,2023-05-01,6
SKU_182,2023-05-08,3
SKU_182,2023-05-22,17
SKU_182,2023-05-29,22
SKU_182,2023-06-05,2
SKU_182,2023-06-19,5
SKU_182,2023-06-26,22
SKU_182,2023-07-03,5
SKU_182,2023-07-10,3
SKU_182,2023-07-17,5
SKU_182,2023-07-31,6
SKU_182,2023-08-07,12
SKU_182,2023-08-14,17
SKU_182,2023-08-21,25
SKU_182,2023-08-28,7
SKU_182,2023-09-04,24
SKU_182,2023-09-11,29
SKU_182,2023-09-18,17
SKU_182,2023-10-02,7
SKU_182,2023-10-09,29
SKU_182,2023-10-16,23
SKU_182,2023-10-30,39
SKU_182,2023-11-06,24
SKU_182,2023-11-20,20
SKU_182,2023-12-04,25
SKU_182,2023-12-11,17
SKU_182,2023-12-18,9
SKU_182,2023-12-25,22
SKU_182,2024-01-08,25
SKU_182,2024-01-15,37
SKU_182,2024-01-22,14
SKU_182,2024-02-05,3
SKU_182,2024-02-12,21
SKU_182,2024-02-19,5
SKU_182,2024-02-26,43
SKU_182,2024-03-04,34
SKU_182,2024-03-18,10
SKU_182,2024-03-25,30
SKU_182,2024-04-01,41
SKU_182,2024-04-08,2
SKU_182,2024-04-15,12
SKU_182,2024-04-22,49
SKU_182,2024-04-29,13
SKU_182,2024-05-13,38
SKU_182,2024-05-20,1
SKU_182,2024-06-03,21
SKU_182,2024-06-17,34
SKU_183,2023-01-02,19
SKU_183,2023-01-09,46
SKU_183,2023-01-23,18
SKU_183,2023-02-06,20
SKU_183,2023-02-13,3
SKU_183,2023-02-20,3
SKU_183,2023-03-06,2
SKU_183,2023-03-13,13
SKU_183,2023-03-27,10
SKU_183,2023-04-03,16
SKU_183,2023-04-10,10
SKU_183,2023-04-17,10
