store_id,sku,units_sold,price_per_unit,date
Store_10,SKU_103,8,8.36,2023-03-26
Store_4,SKU_168,10,5.45,2023-10-09
Store_10,SKU_195,16,14.42,2024-04-13
Store_10,SKU_114,9,19.72,2023-04-26
Store_9,SKU_196,2,19.36,2024-01-11
Store_9,SKU_127,14,3.91,2024-03-27
Store_5,SKU_104,15,7.68,2023-09-11
Store_8,SKU_115,8,6.43,2023-03-31
Store_10,SKU_180,14,5.4,2023-12-26
Store_4,SKU_126,2,14.9,2023-05-23
Store_10,SKU_168,6,9.11,2023-10-15
Store_5,SKU_173,9,23.88,2023-10-27
Store_2,SKU_117,14,23.09,2024-06-10
Store_3,SKU_189,5,7.37,2023-10-11
Store_4,SKU_197,13,13.0,2023-11-26
Store_7,SKU_148,15,3.27,2023-10-03
Store_7,SKU_165,9,17.83,2023-04-06
Store_8,SKU_162,11,15.18,2024-01-13
Store_8,SKU_181,12,21.48,2023-04-06
Store_4,SKU_154,7,13.13,2024-02-12
Store_5,SKU_143,18,15.08,2023-11-27
Store_6,SKU_187,2,2.58,2024-05-11
Store_1,SKU_115,6,11.87,2024-04-15
Store_7,SKU_125,5,22.23,2023-01-01
Store_3,SKU_135,3,16.88,2023-11-06
Store_2,SKU_147,6,2.72,2023-09-14
Store_4,SKU_154,3,18.04,2023-11-09
Store_4,SKU_161,3,4.62,2023-01-02
Store_9,SKU_187,15,1.72,2023-08-20
Store_2,SKU_154,5,12.73,2023-12-18
Store_7,SKU_111,4,3.93,2023-08-23
Store_5,SKU_117,13,19.68,2024-01-12
Store_3,SKU_108,17,14.74,2023-05-17
Store_8,SKU_144,7,16.26,2023-06-18
Store_7,SKU_178,15,21.71,2023-06-05
Store_2,SKU_117,4,15.35,2023-03-30
Store_6,SKU_154,11,20.09,2024-01-29
Store_5,SKU_182,3,7.33,2023-09-11
Store_1,SKU_184,10,6.33,2023-10-19
Store_4,SKU_195,13,8.45,2024-06-05
Store_4,SKU_163,13,4.15,2023-02-25
Store_10,SKU_109,17,22.39,2024-05-26
Store_6,SKU_140,5,10.59,2023-01-13
Store_6,SKU_169,6,19.42,2024-03-06
Store_1,SKU_175,3,1.82,2023-03-16
Store_1,SKU_107,13,13.41,2023-08-09
Store_7,SKU_154,13,3.44,2024-05-28
Store_5,SKU_110,10,3.36,2023-06-06
Store_3,SKU_168,11,10.68,2023-07-28
Store_5,SKU_189,14,18.65,2023-03-09
Store_1,SKU_131,3,23.23,2023-09-02
Store_8,SKU_178,20,2.79,2023-04-29
Store_2,SKU_101,5,17.99,2023-06-29
Store_8,SKU_144,17,13.65,2023-06-17
Store_3,SKU_147,5,19.12,2023-09-23
Store_2,SKU_198,1,9.37,2023-10-03
Store_5,SKU_167,3,7.68,2024-03-15
Store_8,SKU_158,17,9.96,2023-03-20
Store_10,SKU_121,12,5.2,2024-05-26
Store_10,SKU_186,4,6.87,2023-04-16
Store_1,SKU_105,1,7.25,2024-06-05
Store_6,SKU_149,5,5.71,2024-04-28
Store_9,SKU_191,14,6.78,2023-02-06
Store_7,SKU_192,11,7.87,2023-09-12
Store_10,SKU_147,4,13.3,2023-03-21
Store_3,SKU_128,17,24.56,2023-02-23
Store_2,SKU_159,10,19.68,2024-02-15
Store_6,SKU_111,18,12.23,2023-11-15
Store_4,SKU_137,19,19.94,2024-01-13
Store_8,SKU_147,19,24.34,2023-09-06
Store_9,SKU_197,8,5.04,2023-07-20
Store_1,SKU_129,18,9.64,2024-02-24
Store_6,SKU_100,13,21.45,2023-01-10
Store_2,SKU_126,17,24.6,2023-11-11
Store_8,SKU_107,5,18.22,2024-03-05
Store_1,SKU_129,17,11.21,2023-04-06
Store_8,SKU_195,3,15.15,2024-01-17
Store_3,SKU_181,13,3.26,2024-06-01
Store_7,SKU_184,5,7.06,2023-03-05
Store_6,SKU_150,11,8.97,2023-09-25
Store_4,SKU_109,7,4.7,2023-10-06
Store_3,SKU_113,6,12.06,2023-04-22
Store_7,SKU_115,18,9.92,2023-11-18
Store_8,SKU_139,15,7.73,2023-08-01
Store_2,SKU_120,10,20.92,2023-05-03
Store_4,SKU_141,5,3.64,2023-02-11
Store_6,SKU_150,17,2.65,2023-09-12
Store_5,SKU_122,1,23.87,2023-11-03
Store_9,SKU_195,18,7.37,2024-04-08
Store_2,SKU_117,4,1.78,2024-04-18
Store_3,SKU_125,13,10.25,2023-08-16
Store_10,SKU_175,9,23.06,2023-03-28
Store_1,SKU_108,7,22.71,2023-03-18
Store_3,SKU_111,11,4.38,2024-03-30
Store_1,SKU_121,19,11.68,2024-04-17
Store_8,SKU_103,13,17.56,2024-02-09
Store_6,SKU_127,6,7.96,2023-06-26
Store_3,SKU_104,20,16.05,2024-04-01
Store_5,SKU_163,14,22.25,2023-09-09
Store_1,SKU_111,9,10.5,2024-05-05
Store_4,SKU_182,17,7.35,2024-03-05
Store_7,SKU_191,12,12.77,2023-01-20
Store_6,SKU_172,17,9.06,2024-05-11
Store_3,SKU_103,11,15.53,2023-10-04
Store_5,SKU_107,16,13.94,2023-01-31
Store_3,SKU_112,8,16.94,2023-08-27
Store_9,SKU_194,2,19.46,2023-09-30
Store_10,SKU_149,12,23.48,2023-08-13
Store_3,SKU_130,19,8.97,2023-06-27
Store_10,SKU_103,12,23.77,2024-01-03
Store_10,SKU_124,16,14.24,2023-05-26
Store_8,SKU_104,3,2.82,2023-06-29
Store_1,SKU_167,16,1.52,2023-08-13
Store_3,SKU_143,6,23.09,2023-07-26
Store_1,SKU_102,5,15.29,2023-11-28
Store_2,SKU_167,12,24.07,2023-05-26
Store_7,SKU_175,4,9.41,2024-01-18
Store_3,SKU_120,14,20.11,2023-11-27
Store_6,SKU_122,18,17.8,2024-05-13
Store_4,SKU_185,19,20.64,2024-01-01
Store_5,SKU_193,10,4.49,2024-01-23
Store_10,SKU_150,19,2.26,2023-01-02
Store_10,SKU_128,19,3.95,2023-11-22
Store_3,SKU_142,3,7.09,2024-05-23
Store_3,SKU_181,3,20.81,2023-11-24
Store_8,SKU_101,9,6.43,2023-12-10
Store_6,SKU_132,4,18.43,2023-03-11
Store_7,SKU_156,14,24.27,2023-02-19
Store_8,SKU_148,12,14.33,2024-02-28
Store_8,SKU_173,8,5.32,2023-04-14
Store_1,SKU_137,1,8.99,2023-03-17
Store_2,SKU_143,6,22.37,2023-04-18
Store_2,SKU_170,3,9.44,2023-06-14
Store_1,SKU_155,6,15.77,2024-05-09
Store_3,SKU_106,4,9.28,2024-03-20
Store_7,SKU_189,18,18.47,2023-07-14
Store_5,SKU_138,8,3.75,2023-09-29
Store_10,SKU_170,16,5.11,2024-02-07
Store_1,SKU_154,3,8.42,2024-01-05
Store_4,SKU_112,1,6.36,2024-05-06
Store_2,SKU_160,4,8.75,2023-10-26
Store_8,SKU_162,9,3.64,2024-02-12
Store_3,SKU_147,13,10.18,2024-02-01
Store_1,SKU_133,15,12.43,2024-04-01
Store_5,SKU_172,2,5.05,2023-08-20
Store_2,SKU_185,12,20.49,2023-04-10
Store_10,SKU_129,18,2.93,2024-02-28
Store_9,SKU_153,18,17.65,2024-02-01
Store_10,SKU_130,16,8.52,2024-05-01
Store_1,SKU_164,19,22.66,2024-02-09
Store_2,SKU_196,15,5.56,2023-05-31
Store_4,SKU_124,5,2.5,2023-06-21
Store_7,SKU_125,5,21.1,2023-03-22
Store_6,SKU_193,3,3.55,2023-09-22
Store_9,SKU_141,9,13.71,2024-02-11
Store_10,SKU_175,17,19.87,2023-01-13
Store_7,SKU_119,5,14.81,2023-04-26
Store_2,SKU_172,4,19.97,2023-04-13
Store_7,SKU_133,13,16.89,2023-12-19
Store_1,SKU_122,9,10.97,2024-04-29
Store_1,SKU_150,11,17.73,2024-02-16
Store_8,SKU_134,12,1.98,2023-02-20
Store_5,SKU_135,16,21.67,2023-11-07
Store_4,SKU_117,10,24.39,2023-04-11
Store_6,SKU_134,14,15.72,2024-03-29
Store_4,SKU_156,7,22.97,2023-04-02
Store_8,SKU_197,17,21.88,2024-02-21
Store_9,SKU_120,3,8.81,2023-02-27
Store_7,SKU_117,17,22.16,2024-06-02
Store_3,SKU_124,7,21.17,2023-01-30
Store_1,SKU_158,2,23.07,2023-09-13
Store_5,SKU_147,15,13.37,2023-07-23
Store_1,SKU_130,12,12.99,2023-05-07
Store_3,SKU_160,19,14.46,2024-04-01
Store_3,SKU_133,3,8.2,2023-12-19
Store_1,SKU_120,19,19.83,2024-01-31
Store_4,SKU_182,8,17.43,2023-08-08
Store_7,SKU_165,1,21.82,2023-10-03
Store_8,SKU_116,6,15.63,2023-01-10
Store_4,SKU_132,20,20.42,2023-01-09
Store_5,SKU_154,13,21.51,2023-11-09
Store_5,SKU_127,15,8.6,2024-04-15
Store_10,SKU_150,19,3.9,2024-06-17
Store_6,SKU_171,20,15.81,2024-06-07
Store_2,SKU_161,3,9.4,2023-11-02
Store_6,SKU_135,9,16.92,2023-10-11
Store_4,SKU_119,17,19.49,2023-11-02
Store_10,SKU_151,11,17.5,2023-02-28
Store_8,SKU_137,9,22.81,2023-01-27
Store_7,SKU_194,2,15.2,2024-02-19
Store_6,SKU_192,8,17.63,2023-07-14
Store_6,SKU_164,10,21.37,2024-05-02
Store_5,SKU_112,16,4.51,2023-07-05
Store_9,SKU_197,6,23.75,2023-09-22
Store_2,SKU_128,12,6.75,2023-12-10
Store_7,SKU_142,12,7.62,2023-11-11
Store_8,SKU_115,16,2.76,2023-10-29
Store_8,SKU_124,17,4.32,2023-03-14
Store_9,SKU_138,14,2.77,2024-01-26
Store_3,SKU_125,11,11.12,2023-06-04
Store_3,SKU_140,6,19.81,2024-04-13
Store_6,SKU_180,6,8.87,2024-05-14
Store_1,SKU_157,9,6.42,2023-03-01
Store_10,SKU_197,6,13.01,2023-06-22
Store_3,SKU_178,14,16.39,2023-04-01
Store_7,SKU_161,13,1.61,2024-02-18
Store_6,SKU_101,11,19.29,2023-07-24
Store_1,SKU_186,1,16.23,2023-07-15
Store_4,SKU_188,12,8.83,2023-09-12
Store_7,SKU_164,19,8.69,2023-04-16
Store_1,SKU_138,10,12.21,2023-03-08
Store_10,SKU_167,11,11.69,2024-06-16
Store_6,SKU_162,12,19.13,2023-05-18
Store_7,SKU_102,8,6.77,2023-06-18
Store_4,SKU_193,1,15.36,2023-05-15
Store_2,SKU_146,2,10.32,2023-06-23
Store_9,SKU_179,2,15.46,2023-09-19
Store_2,SKU_183,1,2.63,2023-02-19
Store_7,SKU_156,13,4.4,2023-04-29
Store_8,SKU_189,5,6.33,2023-09-16
Store_5,SKU_153,4,17.07,2023-01-10
Store_10,SKU_177,5,11.34,2023-10-04
Store_9,SKU_192,20,4.27,2023-04-18
Store_2,SKU_163,7,15.81,2023-04-27
Store_9,SKU_125,12,18.03,2023-09-27
Store_3,SKU_105,18,13.16,2023-10-30
Store_8,SKU_142,8,1.56,2023-08-01
Store_2,SKU_173,16,5.0,2023-04-02
Store_9,SKU_109,4,22.76,2023-04-03
Store_8,SKU_137,9,12.41,2023-08-25
Store_3,SKU_105,10,9.97,2023-04-13
Store_7,SKU_194,4,3.73,2023-11-17
Store_1,SKU_117,6,9.22,2023-02-16
Store_10,SKU_134,3,10.26,2024-03-24
Store_3,SKU_114,13,10.91,2023-12-17
Store_5,SKU_149,16,20.3,2024-04-12
Store_2,SKU_116,2,24.57,2023-06-20
Store_2,SKU_153,19,12.84,2023-06-13
Store_3,SKU_178,13,19.81,2024-03-24
Store_3,SKU_161,16,4.15,2023-01-30
Store_8,SKU_105,3,7.65,2024-02-26
Store_1,SKU_190,17,19.54,2023-11-18
Store_6,SKU_166,17,17.67,2023-08-18
Store_7,SKU_184,8,12.83,2023-04-08
Store_3,SKU_171,20,2.78,2024-01-30
Store_9,SKU_160,16,21.93,2023-06-10
Store_8,SKU_141,8,9.28,2023-03-18
Store_1,SKU_164,8,14.44,2023-10-12
Store_7,SKU_130,3,12.29,2024-01-23
Store_2,SKU_163,15,8.93,2024-04-03
Store_1,SKU_113,13,11.19,2024-05-24
Store_2,SKU_177,20,16.48,2023-01-01
Store_9,SKU_126,15,23.83,2024-06-04
Store_1,SKU_128,15,9.3,2024-01-08
Store_6,SKU_191,15,4.18,2024-04-29
Store_1,SKU_143,12,21.0,2023-08-16
Store_9,SKU_166,12,18.0,2023-10-26
Store_3,SKU_163,5,20.81,2023-02-16
Store_2,SKU_132,20,6.1,2024-02-24
Store_7,SKU_127,15,20.88,2023-05-04
Store_6,SKU_113,14,2.59,2023-07-15
Store_8,SKU_158,19,23.97,2023-05-07
Store_8,SKU_100,17,18.8,2023-05-18
Store_10,SKU_161,17,19.86,2024-03-19
Store_10,SKU_122,5,3.93,2023-07-01
Store_9,SKU_149,14,24.52,2023-11-26
Store_5,SKU_150,11,24.31,2023-09-12
Store_3,SKU_117,14,15.66,2024-04-08
Store_5,SKU_189,18,21.73,2024-06-08
Store_4,SKU_126,20,18.29,2023-08-11
Store_3,SKU_190,6,13.34,2023-12-20
Store_2,SKU_197,12,14.71,2023-11-27
Store_9,SKU_136,14,20.5,2024-03-03
Store_2,SKU_103,13,4.92,2024-06-19
Store_4,SKU_134,6,24.61,2023-02-27
Store_3,SKU_107,10,6.29,2023-09-14
Store_6,SKU_157,4,15.98,2023-02-03
Store_9,SKU_149,8,13.51,2023-08-18
Store_1,SKU_148,13,11.29,2023-10-22
Store_9,SKU_106,1,18.98,2023-11-17
Store_10,SKU_199,15,21.0,2023-07-27
Store_10,SKU_169,20,6.12,2024-01-12
Store_5,SKU_157,6,24.61,2023-07-18
Store_3,SKU_122,17,4.3,2023-03-18
Store_7,SKU_135,18,7.71,2023-02-11
Store_10,SKU_132,1,9.27,2023-06-14
Store_1,SKU_119,11,15.53,2023-06-08
Store_8,SKU_173,18,9.92,2023-11-05
Store_9,SKU_128,6,13.73,2023-11-22
Store_3,SKU_153,18,14.12,2024-06-01
Store_6,SKU_128,7,17.09,2023-04-05
Store_6,SKU_137,7,23.83,2023-12-06
Store_9,SKU_196,1,4.2,2024-05-01
Store_8,SKU_130,20,23.09,2023-12-21
Store_1,SKU_187,11,10.46,2023-09-07
Store_7,SKU_132,18,18.51,2023-04-27
Store_9,SKU_198,12,13.59,2023-01-26
Store_8,SKU_162,2,8.47,2024-06-04
Store_6,SKU_165,3,23.78,2023-07-17
Store_9,SKU_168,1,16.23,2023-06-21
Store_4,SKU_187,14,21.14,2023-08-04
Store_9,SKU_189,14,16.69,2023-07-30
Store_3,SKU_103,15,18.35,2023-03-15
Store_2,SKU_109,2,5.68,2023-02-08
Store_9,SKU_109,19,20.81,2023-09-15
Store_7,SKU_149,15,16.31,2023-09-22
Store_6,SKU_102,13,17.32,2024-03-19
Store_10,SKU_108,19,2.57,2023-01-07
Store_6,SKU_164,4,8.31,2023-03-16
Store_10,SKU_111,10,19.48,2023-11-05
Store_7,SKU_150,1,12.64,2024-03-24
Store_3,SKU_195,13,20.22,2023-08-14
Store_3,SKU_138,12,24.0,2023-10-30
Store_9,SKU_171,5,4.4,2023-01-12
Store_10,SKU_176,13,14.12,2023-01-06
Store_5,SKU_126,12,6.48,2023-03-29
Store_3,SKU_120,6,6.69,2024-06-08
Store_4,SKU_114,6,17.27,2023-09-16
Store_9,SKU_159,18,3.22,2023-02-25
Store_5,SKU_112,7,18.55,2023-03-10
Store_6,SKU_145,5,17.28,2024-05-13
Store_2,SKU_136,20,3.14,2023-08-29
Store_6,SKU_162,15,9.22,2023-07-18
Store_10,SKU_119,19,14.82,2023-11-10
Store_7,SKU_121,1,8.86,2023-11-20
Store_7,SKU_135,12,4.66,2023-08-15
Store_8,SKU_159,15,9.93,2023-12-06
Store_8,SKU_170,4,5.63,2023-11-09
Store_5,SKU_117,18,6.12,2023-03-25
Store_2,SKU_102,17,16.34,2023-03-20
Store_10,SKU_127,2,14.46,2024-02-19
Store_3,SKU_146,13,6.75,2024-04-28
Store_3,SKU_159,17,13.49,2023-10-25
Store_6,SKU_164,1,17.07,2024-02-11
Store_9,SKU_117,15,5.24,2023-06-19
Store_8,SKU_145,2,6.64,2023-05-30
Store_4,SKU_108,9,10.18,2024-05-14
Store_4,SKU_166,12,10.62,2023-02-13
Store_1,SKU_105,11,3.93,2024-04-10
Store_5,SKU_194,9,15.1,2024-06-17
Store_7,SKU_183,13,10.08,2023-06-28
Store_9,SKU_132,13,24.36,2023-03-21
Store_9,SKU_151,12,20.71,2023-08-17
Store_8,SKU_161,20,1.66,2023-12-20
Store_8,SKU_121,8,3.31,2023-05-23
Store_4,SKU_119,6,5.2,2023-10-15
Store_4,SKU_153,11,18.43,2023-05-02
Store_8,SKU_161,7,15.38,2024-05-08
Store_1,SKU_131,2,4.51,2024-02-25
Store_3,SKU_180,17,2.42,2023-06-14
Store_1,SKU_121,9,23.18,2023-05-31
Store_7,SKU_176,19,16.48,2024-06-13
Store_2,SKU_127,15,15.75,2023-10-18
Store_8,SKU_121,8,21.01,2024-04-27
Store_10,SKU_198,6,16.15,2023-05-27
Store_5,SKU_121,11,23.18,2024-06-07
Store_4,SKU_148,13,4.61,2023-03-12
Store_4,SKU_166,17,17.58,2023-01-17
Store_10,SKU_112,6,12.68,2023-06-03
Store_9,SKU_164,4,3.69,2023-02-09
Store_10,SKU_169,1,22.58,2023-05-14
Store_9,SKU_153,12,22.06,2024-03-17
Store_4,SKU_161,13,9.74,2024-03-15
Store_7,SKU_117,9,12.71,2023-04-11
Store_2,SKU_136,20,22.1,2023-08-27
Store_5,SKU_124,1,18.16,2024-02-23
Store_10,SKU_166,4,13.71,2023-01-08
Store_4,SKU_188,11,11.11,2024-01-20
Store_3,SKU_154,19,7.46,2023-04-20
Store_10,SKU_146,20,7.98,2024-03-09
Store_4,SKU_152,18,19.92,2024-02-11
Store_3,SKU_147,18,14.54,2024-05-09
Store_5,SKU_173,12,19.69,2023-09-17
Store_3,SKU_184,4,19.07,2024-02-12
Store_3,SKU_112,7,13.45,2024-04-02
Store_9,SKU_178,2,5.28,2023-12-13
Store_2,SKU_118,16,23.26,2023-01-06
Store_2,SKU_108,9,6.71,2024-03-21
Store_10,SKU_104,13,23.37,2023-03-23
Store_10,SKU_183,17,8.23,2024-02-15
Store_3,SKU_181,16,11.82,2023-02-28
Store_9,SKU_136,7,2.29,2023-07-26
Store_9,SKU_189,8,15.96,2024-06-06
Store_6,SKU_130,1,24.43,2023-02-06
Store_5,SKU_199,13,9.8,2023-03-30
Store_7,SKU_175,7,13.67,2024-02-09
Store_2,SKU_170,10,18.56,2023-03-12
Store_6,SKU_135,8,15.75,2023-12-23
Store_8,SKU_151,19,1.61,2023-07-19
Store_7,SKU_164,4,14.63,2023-06-29
Store_5,SKU_143,4,20.37,2024-05-30
Store_9,SKU_173,9,17.81,2023-09-21
Store_10,SKU_161,8,19.3,2024-01-22
Store_8,SKU_175,1,12.83,2024-04-14
Store_2,SKU_148,8,17.41,2023-09-22
Store_6,SKU_152,12,13.64,2023-08-24
Store_5,SKU_131,10,3.69,2023-01-10
Store_2,SKU_170,6,12.7,2023-12-17
Store_4,SKU_173,9,5.8,2023-12-29
Store_8,SKU_194,7,7.02,2023-07-14
Store_5,SKU_126,8,6.27,2023-09-05
Store_10,SKU_145,5,19.81,2023-09-13
Store_2,SKU_186,16,15.92,2023-05-03
Store_8,SKU_147,20,8.91,2023-02-13
Store_8,SKU_123,17,8.09,2023-10-09
Store_10,SKU_116,2,13.85,2023-08-16
Store_8,SKU_169,2,13.31,2024-03-09
Store_3,SKU_158,4,17.91,2024-02-08
Store_6,SKU_188,1,1.78,2024-04-16
Store_7,SKU_174,4,9.15,2023-08-04
Store_3,SKU_170,9,7.07,2023-09-23
Store_10,SKU_143,12,5.82,2024-04-27
Store_4,SKU_153,12,10.08,2024-03-10
Store_5,SKU_157,6,14.93,2024-02-15
Store_2,SKU_192,9,20.4,2023-08-23
Store_7,SKU_125,5,20.3,2024-03-18
Store_8,SKU_101,6,11.41,2023-06-03
Store_9,SKU_168,11,19.96,2023-05-18
Store_5,SKU_171,19,2.62,2023-11-04
Store_3,SKU_107,7,20.62,2023-04-12
Store_2,SKU_157,11,7.6,2024-05-02
Store_9,SKU_171,9,9.59,2024-01-04
Store_2,SKU_144,20,6.18,2024-02-26
Store_5,SKU_145,11,17.32,2023-06-28
Store_8,SKU_110,13,15.92,2024-05-14
Store_3,SKU_121,11,11.41,2024-04-19
Store_2,SKU_110,6,9.58,2024-02-19
Store_6,SKU_183,10,18.2,2023-11-18
Store_5,SKU_156,12,19.08,2024-02-09
Store_8,SKU_152,6,5.82,2024-06-17
Store_3,SKU_193,8,17.06,2023-01-24
Store_4,SKU_121,13,3.92,2023-03-23
Store_8,SKU_170,2,2.12,2023-03-07
Store_9,SKU_197,3,3.94,2024-02-11
Store_2,SKU_183,13,8.77,2023-06-09
Store_5,SKU_156,5,4.59,2023-09-11
Store_1,SKU_104,12,21.72,2023-06-24
Store_8,SKU_159,18,23.47,2023-11-30
Store_3,SKU_189,18,5.66,2024-03-31
Store_10,SKU_155,17,16.53,2024-04-12
Store_6,SKU_161,18,6.84,2023-11-14
Store_8,SKU_139,12,11.19,2023-04-02
Store_5,SKU_101,1,13.8,2023-06-09
Store_6,SKU_136,16,14.07,2023-05-20
Store_8,SKU_138,1,19.5,2024-05-18
Store_10,SKU_129,1,14.38,2023-10-27
Store_7,SKU_171,14,10.78,2023-07-13
Store_7,SKU_148,8,7.68,2023-06-17
Store_4,SKU_166,20,20.48,2024-03-08
Store_5,SKU_183,18,20.51,2023-10-06
Store_4,SKU_108,6,4.71,2024-02-27
Store_8,SKU_179,15,7.9,2023-04-24
Store_4,SKU_141,1,5.08,2024-05-18
Store_3,SKU_113,10,7.83,2023-01-23
Store_1,SKU_129,3,5.04,2024-03-24
Store_4,SKU_143,14,8.82,2024-05-20
Store_6,SKU_159,2,9.26,2024-05-25
Store_1,SKU_134,13,3.18,2023-05-30
Store_3,SKU_124,9,20.71,2024-04-26
Store_2,SKU_198,8,10.54,2023-01-13
Store_4,SKU_194,2,6.18,2024-03-29
Store_9,SKU_185,7,12.61,2023-04-07
Store_6,SKU_120,2,19.0,2023-11-16
Store_2,SKU_132,16,16.51,2024-06-17
Store_6,SKU_106,7,24.37,2023-07-23
Store_7,SKU_141,1,5.43,2023-08-30
Store_10,SKU_115,13,20.04,2023-10-10
Store_1,SKU_174,16,17.68,2023-01-10
Store_6,SKU_198,3,7.34,2023-06-08
Store_2,SKU_187,20,9.45,2024-05-26
Store_1,SKU_145,5,17.98,2023-03-03
Store_3,SKU_162,8,8.94,2023-04-20
Store_8,SKU_193,7,2.0,2023-12-22
Store_6,SKU_192,5,7.39,2024-01-22
Store_8,SKU_190,15,14.64,2023-02-10
Store_4,SKU_172,6,14.28,2024-05-16
Store_8,SKU_135,20,22.99,2023-11-28
Store_2,SKU_167,5,12.06,2023-06-14
Store_9,SKU_146,15,1.52,2023-09-27
Store_7,SKU_193,6,22.25,2024-06-02
Store_10,SKU_130,11,18.44,2024-01-08
Store_4,SKU_167,16,19.49,2024-02-01
Store_10,SKU_136,11,11.13,2023-06-07
Store_2,SKU_112,17,16.98,2023-11-26
Store_3,SKU_122,2,6.25,2023-02-14
Store_4,SKU_112,2,14.92,2024-05-12
Store_8,SKU_167,20,17.98,2024-02-02
Store_1,SKU_146,8,15.74,2023-09-20
Store_1,SKU_126,16,23.32,2023-03-14
Store_8,SKU_181,2,9.98,2023-03-23
Store_6,SKU_190,2,20.86,2024-03-01
Store_9,SKU_105,3,21.11,2023-09-30
Store_4,SKU_166,4,3.88,2023-03-21
Store_9,SKU_149,7,6.04,2023-08-25
Store_10,SKU_180,6,14.62,2023-09-12
Store_2,SKU_198,19,9.91,2024-03-01
Store_7,SKU_113,6,20.12,2024-04-14
Store_9,SKU_143,6,14.05,2024-02-16
Store_6,SKU_140,18,24.8,2024-03-29
Store_6,SKU_152,14,20.91,2023-11-29
Store_10,SKU_130,19,14.32,2023-11-28
Store_9,SKU_195,9,9.96,2024-01-20
Store_8,SKU_150,1,18.57,2024-04-08
Store_10,SKU_102,17,4.67,2023-10-19
Store_1,SKU_138,8,6.55,2023-11-06
Store_1,SKU_198,9,23.1,2023-11-19
Store_9,SKU_173,19,5.14,2024-06-07
Store_8,SKU_145,5,4.75,2023-02-08
Store_10,SKU_131,8,7.52,2024-01-11
Store_2,SKU_173,13,14.87,2023-11-04
Store_2,SKU_192,11,20.13,2023-08-11
Store_8,SKU_188,19,20.76,2023-06-27
Store_10,SKU_182,10,2.38,2023-04-08
Store_2,SKU_199,2,23.16,2024-01-26
Store_6,SKU_155,14,23.36,2023-12-09
Store_4,SKU_195,20,23.32,2023-05-04
Store_1,SKU_139,17,2.47,2024-01-27
Store_6,SKU_164,8,5.1,2023-06-03
Store_8,SKU_196,20,15.02,2024-02-07
Store_4,SKU_155,10,19.98,2023-04-03
Store_3,SKU_143,3,12.68,2023-06-01
Store_9,SKU_151,9,3.5,2023-02-20
Store_7,SKU_199,5,19.41,2024-05-28
Store_9,SKU_125,16,10.79,2024-05-07
Store_9,SKU_178,17,7.29,2023-07-20
Store_5,SKU_199,14,9.1,2023-03-15
Store_2,SKU_185,14,11.45,2023-04-02
Store_4,SKU_141,12,15.46,2023-12-23
Store_5,SKU_121,12,15.98,2023-01-25
Store_10,SKU_118,15,2.55,2024-03-28
Store_4,SKU_187,12,5.17,2023-08-28
Store_2,SKU_194,2,7.21,2023-03-29
Store_5,SKU_101,11,17.8,2023-06-01
Store_5,SKU_157,16,2.03,2023-04-24
Store_9,SKU_127,7,14.34,2023-08-03
Store_9,SKU_161,20,18.65,2023-09-22
Store_1,SKU_148,19,22.79,2023-05-25
Store_1,SKU_132,6,2.91,2024-06-23
Store_10,SKU_134,2,12.43,2023-07-25
Store_2,SKU_149,9,17.08,2023-01-09
Store_2,SKU_102,10,21.88,2024-01-04
Store_4,SKU_148,17,24.45,2024-01-31
Store_6,SKU_162,20,13.99,2023-04-12
Store_4,SKU_164,15,14.68,2023-07-10
Store_1,SKU_131,17,8.67,2023-01-23
Store_7,SKU_195,6,1.93,2024-05-16
Store_6,SKU_180,10,7.05,2023-12-27
Store_5,SKU_107,9,22.15,2024-05-28
Store_9,SKU_135,8,5.07,2023-01-31
Store_3,SKU_111,13,13.74,2024-02-07
Store_7,SKU_130,19,5.09,2023-08-21
Store_10,SKU_142,15,14.24,2023-11-16
Store_3,SKU_174,18,17.58,2023-07-31
Store_3,SKU_139,17,22.87,2023-07-27
Store_3,SKU_183,19,23.05,2024-03-16
Store_2,SKU_171,18,23.79,2023-11-22
Store_3,SKU_140,5,18.59,2023-05-02
Store_7,SKU_152,10,11.91,2023-11-23
Store_3,SKU_199,7,4.01,2023-10-08
Store_1,SKU_197,20,16.0,2023-07-09
Store_10,SKU_129,8,17.65,2023-08-25
Store_2,SKU_188,16,4.65,2024-01-03
Store_6,SKU_123,13,13.05,2024-04-25
Store_3,SKU_124,8,2.26,2023-05-21
Store_5,SKU_152,8,18.95,2023-01-16
Store_4,SKU_108,6,23.29,2023-07-27
Store_10,SKU_162,11,21.87,2024-03-25
Store_7,SKU_151,2,15.79,2023-09-10
Store_6,SKU_150,20,23.57,2024-01-25
Store_1,SKU_166,4,12.11,2024-06-21
Store_4,SKU_166,18,10.8,2023-02-13
Store_9,SKU_149,17,19.48,2023-02-10
Store_4,SKU_137,15,10.85,2023-02-20
Store_5,SKU_159,6,11.43,2023-11-08
Store_9,SKU_118,15,21.0,2023-02-25
Store_2,SKU_192,17,4.16,2024-04-07
Store_7,SKU_152,11,12.1,2023-05-19
Store_8,SKU_175,7,22.24,2023-07-03
Store_5,SKU_141,6,18.38,2023-04-03
Store_2,SKU_114,15,16.4,2023-05-07
Store_9,SKU_190,13,18.58,2023-03-29
Store_10,SKU_120,13,14.43,2024-06-07
