customer_id,points_earned,txn_amount,txn_date
CUST_2523,438,181.85,2023-08-13
CUST_2001,330,151.45,2023-10-15
CUST_3070,40,134.59,2024-05-17
CUST_4575,500,107.78,2024-02-16
CUST_4155,214,219.27,2023-07-08
CUST_4770,343,208.6,2024-01-20
CUST_2062,355,33.2,2023-08-27
CUST_2980,80,113.26,2023-03-07
CUST_830,342,125.8,2023-10-03
CUST_3534,496,254.18,2023-02-20
CUST_1863,435,288.49,2023-08-05
CUST_2416,41,227.85,2023-12-20
CUST_4669,227,117.23,2024-02-18
CUST_4188,82,121.7,2023-10-10
CUST_3736,82,108.32,2023-06-30
CUST_2029,28,28.11,2023-09-10
CUST_1270,152,259.79,2023-06-01
CUST_748,252,147.37,2023-03-16
CUST_2883,370,65.68,2024-01-12
CUST_1983,67,215.23,2024-05-17
CUST_1284,412,29.14,2023-10-25
CUST_1083,62,232.14,2023-12-17
CUST_3550,391,184.45,2023-06-12
CUST_3439,13,177.56,2023-09-01
CUST_323,250,65.15,2024-05-22
CUST_2981,61,77.46,2024-01-15
CUST_1970,332,256.31,2023-01-25
CUST_4433,276,282.14,2024-03-14
CUST_1593,180,182.57,2024-03-15
CUST_1152,125,12.77,2023-04-13
CUST_2914,203,229.99,2024-04-28
CUST_2561,137,145.0,2023-11-05
CUST_295,321,124.66,2024-05-16
CUST_1119,197,129.94,2023-06-09
CUST_2980,44,136.06,2024-06-04
CUST_896,89,28.45,2023-07-23
CUST_2456,145,48.38,2023-03-25
CUST_4432,482,32.86,2023-07-16
CUST_2259,39,81.0,2023-12-06
CUST_2226,62,109.36,2024-05-03
CUST_2057,103,55.01,2024-03-19
CUST_4654,81,262.76,2024-01-14
CUST_606,471,190.88,2024-05-26
CUST_3852,164,89.7,2023-01-10
CUST_2405,355,160.24,2023-04-19
CUST_4982,432,204.18,2023-06-17
CUST_4163,438,64.85,2024-05-13
CUST_4129,463,92.85,2023-05-15
CUST_4266,69,229.73,2023-07-17
CUST_3555,232,244.14,2023-05-08
CUST_97,469,209.56,2023-10-03
CUST_4747,295,179.48,2023-01-29
CUST_3464,287,222.9,2023-08-19
CUST_542,250,52.01,2023-02-12
CUST_711,282,259.82,2024-01-12
CUST_2318,142,240.68,2024-04-22
CUST_494,172,83.53,2023-03-05
CUST_738,499,204.55,2023-09-13
CUST_1338,374,249.58,2023-05-11
CUST_4776,105,74.28,2023-11-03
CUST_1353,162,193.95,2024-03-28
CUST_280,460,287.53,2024-01-03
CUST_4735,469,70.55,2024-05-30
CUST_3476,344,91.2,2024-05-07
CUST_1501,373,270.62,2023-11-25
CUST_2614,112,221.13,2023-06-04
CUST_2424,407,62.38,2024-05-01
CUST_3621,42,120.3,2024-02-26
CUST_1976,399,109.76,2023-09-19
CUST_2943,476,93.1,2023-10-21
CUST_1100,209,21.59,2024-02-19
CUST_1874,267,285.55,2023-12-18
CUST_2865,287,155.05,2023-12-30
CUST_4336,299,229.92,2023-04-11
CUST_1800,486,87.66,2023-03-05
CUST_2064,150,226.04,2024-04-15
CUST_4545,181,71.36,2023-12-24
CUST_1013,395,260.46,2023-04-18
CUST_1827,458,25.85,2023-03-13
CUST_1186,387,252.46,2023-08-01
CUST_1526,63,257.98,2023-03-25
CUST_829,467,276.33,2024-03-13
CUST_3437,81,113.37,2024-04-08
CUST_4707,243,70.01,2023-04-04
CUST_246,85,240.12,2023-04-13
CUST_2035,121,295.25,2024-06-13
CUST_3580,176,280.28,2023-05-27
CUST_4100,58,10.49,2023-05-25
CUST_3641,155,242.46,2023-02-26
CUST_618,470,12.77,2024-05-05
CUST_4283,159,20.76,2023-09-19
CUST_4555,460,25.39,2023-09-09
CUST_3351,220,105.92,2024-01-25
CUST_2576,444,70.57,2023-03-21
CUST_3096,89,52.34,2023-09-12
CUST_1973,488,188.21,2023-09-05
CUST_3153,151,234.38,2023-08-04
CUST_2191,300,207.17,2023-12-24
CUST_2946,366,280.25,2024-03-17
CUST_123,195,97.17,2023-05-27
CUST_2967,36,145.58,2024-06-20
CUST_1231,198,144.35,2023-08-06
CUST_3348,104,201.75,2023-03-31
CUST_3939,470,148.22,2023-02-28
CUST_4964,75,115.69,2024-03-01
CUST_1059,30,184.59,2023-08-04
CUST_3423,84,141.11,2024-02-19
CUST_2785,414,19.72,2023-05-17
CUST_568,79,234.11,2023-01-12
CUST_4504,155,23.27,2023-01-13
CUST_4250,272,56.65,2024-01-10
CUST_3923,75,206.99,2023-05-30
CUST_2628,313,188.93,2024-06-08
CUST_4054,273,264.53,2023-03-06
CUST_3856,268,248.52,2024-06-01
CUST_1681,149,25.4,2024-05-10
CUST_1907,286,124.82,2023-12-26
CUST_3311,234,142.13,2024-05-05
CUST_1543,457,149.43,2023-01-13
CUST_3623,299,246.91,2023-07-14
CUST_1159,294,250.79,2024-05-01
CUST_3348,236,265.46,2023-07-27
CUST_3310,389,117.06,2023-09-14
CUST_722,105,66.02,2023-02-03
CUST_3957,279,52.24,2023-12-11
CUST_1613,337,188.7,2023-06-28
CUST_299,483,167.23,2024-04-17
CUST_399,232,54.01,2023-11-10
CUST_3019,356,77.16,2023-05-25
CUST_2530,47,88.64,2023-11-16
CUST_4014,235,280.41,2024-04-30
CUST_2775,301,222.39,2023-10-28
CUST_994,266,165.51,2023-10-10
CUST_4222,397,219.48,2024-01-24
CUST_4292,478,214.07,2024-06-22
CUST_4801,399,65.98,2023-03-05
CUST_3595,316,123.1,2023-01-21
CUST_4315,401,261.63,2023-10-27
CUST_2910,496,249.8,2024-05-02
CUST_2749,437,215.77,2023-05-13
CUST_1494,401,289.62,2023-03-09
CUST_2634,80,275.53,2023-12-26
CUST_225,398,261.52,2023-01-29
CUST_4457,304,209.79,2023-02-22
CUST_1641,385,147.92,2024-04-22
CUST_415,349,60.6,2024-02-24
CUST_3882,38,286.6,2024-06-14
CUST_1091,462,239.53,2023-09-13
CUST_4103,405,70.73,2023-12-13
CUST_1705,30,67.16,2024-02-18
CUST_4185,432,110.01,2023-05-09
CUST_3812,148,74.92,2024-03-15
CUST_184,159,156.12,2024-01-29
CUST_1922,133,123.73,2024-06-17
CUST_3594,384,274.3,2023-04-27
CUST_3550,489,257.9,2023-01-07
CUST_3807,496,28.88,2023-10-28
CUST_4235,16,205.61,2024-06-07
CUST_2829,46,255.39,2024-02-04
CUST_690,309,45.31,2023-08-27
CUST_1338,299,127.85,2023-10-10
CUST_127,238,83.34,2023-07-25
CUST_1673,285,292.66,2024-02-03
CUST_3185,438,32.2,2023-10-31
CUST_4493,363,229.66,2024-04-11
CUST_3698,243,256.42,2023-06-25
CUST_1002,251,133.12,2023-09-21
CUST_4197,466,187.07,2023-11-24
CUST_1069,122,268.59,2024-06-05
CUST_3353,377,52.05,2023-03-08
CUST_2406,329,39.22,2023-02-05
CUST_4274,488,230.8,2023-05-02
CUST_3409,443,47.08,2024-01-07
CUST_1690,282,254.08,2023-08-31
CUST_900,215,154.64,2023-08-31
CUST_285,130,141.17,2023-02-18
CUST_4024,454,27.13,2023-11-11
CUST_975,381,187.32,2023-09-18
CUST_707,110,25.2,2024-01-02
CUST_2680,197,52.68,2023-11-01
CUST_65,111,111.71,2023-02-05
CUST_165,499,116.31,2023-06-23
CUST_279,446,170.52,2024-05-04
CUST_1271,222,80.21,2023-05-15
CUST_1685,37,154.04,2023-01-03
CUST_4071,43,253.76,2023-08-28
CUST_2131,85,220.94,2024-02-24
CUST_3299,61,52.49,2023-10-10
CUST_4001,322,264.64,2023-12-28
CUST_1359,106,65.07,2023-05-06
CUST_3454,24,249.54,2023-05-01
CUST_4418,375,187.52,2023-02-22
CUST_3045,216,79.76,2023-07-09
CUST_715,159,272.47,2023-03-23
CUST_772,189,70.86,2023-06-24
CUST_4168,422,14.28,2023-02-21
CUST_453,92,143.11,2023-10-17
CUST_590,248,268.7,2024-02-27
CUST_1382,433,210.37,2023-04-14
CUST_4828,137,81.16,2024-06-09
CUST_2258,489,118.19,2023-08-13
CUST_1195,398,222.66,2023-05-21
CUST_3911,358,154.81,2023-03-29
CUST_3180,100,241.85,2023-04-23
CUST_1311,253,130.39,2023-10-08
CUST_2773,234,251.09,2024-03-18
CUST_3474,87,29.59,2024-05-04
CUST_988,219,73.39,2023-09-18
CUST_450,357,50.36,2023-11-17
CUST_1534,52,272.99,2023-10-18
CUST_985,72,257.15,2024-01-22
CUST_382,392,297.98,2023-03-12
CUST_2634,182,285.5,2023-10-17
CUST_53,22,208.04,2023-07-10
CUST_526,364,46.86,2023-09-18
CUST_2077,193,46.09,2023-10-04
CUST_4886,167,246.14,2023-04-10
CUST_2026,410,144.77,2023-12-07
CUST_1784,391,158.36,2023-06-05
CUST_4981,424,160.28,2024-04-27
CUST_1499,330,74.67,2023-08-29
CUST_3117,235,137.44,2023-09-07
CUST_4895,292,174.8,2023-01-26
CUST_1668,453,96.46,2024-01-15
CUST_2900,364,234.51,2023-05-31
CUST_491,72,65.72,2024-05-23
CUST_4100,283,257.61,2023-11-21
CUST_989,201,118.5,2023-06-10
CUST_1103,145,172.17,2023-12-25
CUST_11,458,227.95,2023-09-13
CUST_1009,114,13.81,2024-04-28
CUST_3311,56,263.57,2023-04-15
CUST_218,168,233.33,2024-06-19
CUST_848,369,299.62,2023-03-12
CUST_1069,207,45.55,2023-03-09
CUST_3482,363,44.33,2023-01-05
CUST_4681,408,274.45,2023-05-21
CUST_2191,491,131.34,2024-04-27
CUST_3595,271,17.32,2024-04-25
CUST_4680,410,66.37,2023-10-19
CUST_1907,379,182.25,2024-03-22
CUST_2489,288,78.27,2023-08-09
CUST_3618,169,177.1,2024-01-07
CUST_3603,163,296.1,2023-12-16
CUST_683,261,138.33,2024-05-14
CUST_2739,219,94.62,2023-11-24
CUST_2070,130,54.25,2024-01-21
CUST_3212,310,122.05,2023-09-26
CUST_4375,491,193.96,2023-04-20
CUST_4366,314,187.76,2023-11-30
CUST_4804,325,67.08,2023-01-02
CUST_3178,113,82.94,2023-06-13
CUST_4907,86,134.9,2023-02-23
CUST_2316,272,49.15,2023-01-20
CUST_912,422,274.08,2023-01-21
CUST_575,240,232.47,2023-05-29
CUST_415,44,201.02,2023-04-23
CUST_1953,389,69.65,2024-03-31
CUST_2332,414,148.4,2023-07-07
CUST_1330,184,171.55,2023-12-17
CUST_3895,460,249.85,2024-02-13
CUST_1555,62,229.0,2023-03-03
CUST_1444,439,160.85,2024-04-01
CUST_3028,339,260.87,2024-06-06
CUST_305,244,80.12,2023-09-14
CUST_1874,52,175.78,2023-10-24
CUST_3669,368,71.53,2023-12-30
CUST_4224,459,215.49,2024-02-08
CUST_2782,360,169.49,2024-04-17
CUST_497,57,295.35,2024-04-30
CUST_1244,465,203.02,2023-10-21
CUST_324,327,288.44,2024-05-19
CUST_3065,253,142.02,2024-01-12
CUST_284,463,258.78,2023-06-10
CUST_2630,365,77.96,2023-02-18
CUST_4881,36,170.67,2024-06-21
CUST_2239,122,100.91,2024-03-18
CUST_4462,100,19.22,2023-09-09
CUST_4006,221,141.03,2024-04-25
CUST_1341,457,237.68,2023-03-23
CUST_2066,383,32.34,2023-10-03
CUST_3032,123,193.18,2023-03-13
CUST_1226,369,153.16,2023-04-21
CUST_3642,109,269.63,2023-02-27
CUST_1463,36,292.05,2024-02-14
CUST_1239,264,46.25,2024-02-24
CUST_3721,486,13.41,2023-10-13
CUST_3854,143,115.75,2024-03-15
CUST_530,231,52.09,2024-04-09
CUST_2921,78,136.15,2023-06-08
CUST_2986,180,210.58,2023-12-22
CUST_2775,487,138.77,2024-03-30
CUST_1004,66,57.18,2024-06-10
CUST_297,455,113.74,2023-01-08
CUST_2593,187,281.53,2023-11-25
CUST_2064,20,149.83,2023-02-19
CUST_1631,331,266.92,2023-10-12
CUST_4348,244,55.78,2023-07-28
CUST_79,253,199.5,2024-04-05
CUST_4964,377,72.24,2024-01-06
CUST_1442,156,58.49,2023-12-27
CUST_2053,293,271.54,2023-11-03
CUST_2022,362,53.62,2023-05-13
CUST_794,390,146.73,2023-01-13
CUST_3248,113,151.17,2023-02-07
CUST_1000,289,135.04,2023-03-19
CUST_4452,118,179.41,2023-09-06
CUST_2133,107,90.35,2023-12-18
CUST_4089,365,210.13,2023-12-08
CUST_4576,155,26.07,2023-05-17
CUST_4155,144,228.72,2023-08-12
CUST_4527,459,163.65,2024-01-12
CUST_2061,454,187.86,2023-01-07
CUST_4648,111,245.22,2023-04-05
CUST_1795,76,77.61,2024-04-17
CUST_2676,62,174.43,2023-07-16
CUST_424,325,130.15,2023-12-03
CUST_1548,440,81.46,2023-05-24
CUST_211,355,115.52,2023-10-07
CUST_4529,384,188.49,2023-09-08
CUST_1991,110,70.91,2023-08-29
CUST_3986,114,203.88,2024-06-17
CUST_2674,391,162.06,2023-08-24
CUST_4501,92,187.63,2023-12-01
CUST_4657,392,156.1,2023-12-14
CUST_4239,284,13.5,2023-10-17
CUST_547,189,109.24,2023-12-09
CUST_2246,216,97.29,2024-05-14
CUST_3789,111,25.17,2023-07-07
CUST_1963,210,94.98,2024-03-01
CUST_2276,422,161.94,2023-02-09
CUST_2406,437,50.75,2023-03-03
CUST_2220,484,203.74,2023-02-15
CUST_4946,82,189.96,2023-04-22
CUST_3628,226,72.2,2023-10-04
CUST_4002,405,184.7,2024-04-11
CUST_4180,19,279.64,2023-09-03
CUST_333,68,80.68,2024-04-04
CUST_1631,242,134.66,2023-01-10
CUST_2214,313,41.46,2023-01-12
CUST_4039,314,173.87,2023-04-11
CUST_2717,243,178.07,2023-01-22
CUST_1773,61,15.93,2024-04-03
CUST_1419,259,225.63,2023-02-23
CUST_3458,95,247.94,2023-08-22
CUST_2601,198,150.99,2023-07-06
CUST_588,298,12.68,2023-10-17
CUST_1051,78,31.5,2023-06-02
CUST_4152,270,133.7,2023-08-14
CUST_4545,217,135.68,2023-03-11
CUST_3868,17,188.57,2023-01-31
CUST_653,363,228.55,2023-11-12
CUST_4062,91,232.84,2023-11-26
CUST_3367,295,108.77,2023-04-01
CUST_2096,189,212.35,2024-06-03
CUST_3194,300,289.97,2023-08-02
CUST_317,491,111.29,2023-03-17
CUST_76,196,74.38,2023-11-13
CUST_2342,301,62.98,2024-05-23
CUST_340,361,166.52,2023-08-06
CUST_3859,381,190.44,2023-02-21
CUST_2214,191,127.78,2023-08-26
CUST_1838,311,203.23,2023-03-15
CUST_1380,208,141.87,2024-04-25
CUST_2640,442,82.22,2023-11-04
CUST_3075,77,101.91,2023-08-19
CUST_3610,456,169.57,2023-03-22
CUST_1493,256,38.54,2023-01-31
CUST_1139,241,78.07,2023-07-10
CUST_1141,476,129.94,2023-06-15
CUST_3458,67,281.13,2024-06-24
CUST_902,204,173.0,2024-04-24
CUST_4493,437,64.95,2023-07-17
CUST_849,412,152.74,2024-06-22
CUST_238,408,114.09,2023-04-08
CUST_2627,16,64.52,2023-11-02
CUST_4384,118,116.27,2024-04-09
CUST_585,394,43.78,2023-07-02
CUST_2769,252,189.3,2023-07-24
CUST_750,168,288.92,2024-02-09
CUST_189,40,105.36,2023-10-31
CUST_4952,290,97.83,2024-05-14
CUST_2793,97,57.18,2023-03-26
CUST_902,16,206.8,2023-03-28
CUST_3562,189,108.89,2023-11-09
CUST_3324,199,231.36,2023-02-11
CUST_79,101,199.72,2023-08-31
CUST_208,226,165.83,2023-01-07
CUST_2842,343,57.18,2024-02-19
CUST_413,165,49.42,2023-06-10
CUST_2367,91,52.95,2023-01-23
CUST_3808,471,249.23,2023-10-13
CUST_1282,277,282.06,2023-09-25
CUST_4104,171,24.09,2023-10-31
CUST_1647,216,149.94,2023-03-19
CUST_2754,20,172.58,2023-10-30
CUST_1153,379,25.49,2023-08-31
CUST_4324,172,269.52,2023-01-23
CUST_2646,84,28.82,2024-03-29
CUST_1310,206,185.73,2023-08-20
CUST_3072,166,73.72,2023-10-11
CUST_1031,311,43.66,2023-01-21
CUST_220,298,151.92,2023-05-18
CUST_4256,119,192.8,2023-12-16
CUST_934,339,213.57,2024-05-19
CUST_4268,400,132.79,2024-04-26
CUST_4267,389,182.47,2023-01-14
CUST_4741,305,153.5,2024-04-13
CUST_2054,294,71.79,2023-07-16
CUST_4256,18,152.79,2023-09-16
CUST_3293,267,191.13,2023-05-25
CUST_3664,190,27.69,2023-05-03
CUST_3914,188,90.54,2024-04-22
CUST_265,122,196.95,2023-12-23
CUST_4219,72,113.73,2024-03-04
CUST_3501,229,100.2,2023-07-15
CUST_4989,387,131.02,2023-01-15
CUST_948,99,17.52,2023-01-07
CUST_4638,20,288.9,2023-08-04
CUST_4879,245,221.49,2023-05-05
CUST_3629,217,108.22,2023-11-11
CUST_2431,457,286.16,2023-12-07
CUST_4576,286,171.34,2023-02-08
CUST_88,110,242.76,2023-12-10
CUST_552,479,241.62,2023-06-16
CUST_221,167,260.25,2023-07-29
CUST_4259,344,96.54,2023-01-18
CUST_4801,404,128.24,2023-05-16
CUST_3439,90,26.17,2023-10-19
CUST_1900,446,169.64,2024-05-26
CUST_1137,95,38.92,2023-08-14
CUST_1889,414,292.78,2024-02-05
CUST_4955,461,216.61,2023-07-23
CUST_4127,83,192.24,2024-03-06
CUST_1998,269,37.69,2023-05-12
CUST_3877,167,275.36,2023-10-16
CUST_4970,316,113.33,2023-06-25
CUST_3667,191,100.75,2023-11-30
CUST_2968,25,136.32,2023-08-23
CUST_2068,46,64.76,2023-12-19
CUST_3862,337,252.76,2023-01-31
CUST_2034,75,175.62,2023-09-15
CUST_21,105,269.22,2023-05-16
CUST_1520,73,233.98,2023-05-21
CUST_3709,467,200.42,2023-08-29
CUST_1278,334,246.28,2023-08-24
CUST_4303,266,292.38,2023-05-22
CUST_484,357,62.48,2024-04-30
CUST_248,39,194.16,2024-03-20
CUST_500,226,255.52,2023-05-23
CUST_249,396,252.64,2023-04-28
CUST_894,459,17.01,2023-10-22
CUST_4778,475,200.94,2024-01-31
CUST_3882,361,196.4,2024-05-22
CUST_1541,467,50.45,2023-12-12
CUST_1570,350,195.56,2024-02-07
CUST_1683,483,126.9,2024-04-26
CUST_1191,69,138.25,2023-10-30
CUST_3860,92,258.94,2023-12-09
CUST_158,426,219.73,2024-06-11
CUST_3244,318,36.03,2023-08-17
CUST_1533,387,71.47,2023-10-29
CUST_4384,233,184.76,2023-02-24
CUST_4762,52,161.53,2023-04-01
CUST_3887,163,102.54,2023-04-17
CUST_3682,405,102.81,2023-05-15
CUST_4061,450,12.83,2023-07-23
CUST_2059,485,42.15,2023-01-25
CUST_1419,386,68.14,2023-02-04
CUST_1311,297,119.68,2024-01-31
CUST_562,210,265.51,2023-03-22
CUST_4020,251,199.06,2023-05-09
CUST_4520,314,77.53,2023-09-07
CUST_1834,496,212.02,2023-03-14
CUST_2114,307,15.99,2024-03-13
CUST_3537,374,104.94,2023-09-07
CUST_3468,280,160.62,2023-03-19
CUST_1209,312,198.66,2024-05-16
CUST_4921,25,31.86,2023-03-15
CUST_4441,188,288.4,2023-03-27
CUST_92,201,229.73,2023-10-06
CUST_2346,274,150.95,2023-09-23
CUST_1806,468,171.03,2023-01-24
CUST_798,257,246.67,2024-05-23
CUST_2382,317,265.97,2024-05-10
CUST_3884,323,62.95,2023-01-23
CUST_4308,199,68.83,2023-05-26
CUST_2035,213,52.46,2024-05-10
CUST_2709,398,138.96,2023-01-26
CUST_410,369,255.43,2023-06-04
CUST_3161,478,127.82,2023-06-20
CUST_1000,460,164.61,2023-09-06
CUST_4101,406,108.48,2024-01-10
CUST_4268,232,51.19,2023-04-14
CUST_4927,193,279.15,2023-08-16
CUST_4759,145,283.07,2023-08-07
CUST_2309,105,48.79,2024-05-18
CUST_2392,309,26.64,2023-07-28
CUST_2080,82,121.99,2023-07-25
CUST_3352,123,264.21,2023-06-10
CUST_2086,163,172.69,2023-11-11
CUST_2057,67,273.03,2023-01-07
CUST_2525,182,200.15,2024-01-15
CUST_89,45,182.72,2024-02-04
CUST_4016,411,264.05,2024-04-09
CUST_4089,172,196.18,2024-02-03
CUST_3310,388,165.82,2024-03-20
CUST_4025,109,99.78,2023-01-25
CUST_1018,21,144.6,2024-04-15
CUST_4200,21,128.39,2024-04-14
CUST_2651,443,20.87,2023-12-27
CUST_2485,253,48.91,2024-03-13
CUST_629,143,267.03,2023-07-26
CUST_1263,33,53.99,2023-10-28
CUST_3232,193,296.95,2024-04-01
CUST_3233,397,141.99,2024-03-16
CUST_660,363,69.93,2024-06-18
CUST_2427,364,88.59,2023-08-22
CUST_3114,392,58.83,2024-03-28
CUST_4660,207,128.29,2024-02-11
CUST_3657,291,271.4,2023-09-11
CUST_980,103,289.72,2024-03-13
CUST_2137,500,112.51,2023-01-06
CUST_4071,406,128.91,2024-05-20
CUST_467,139,189.67,2023-09-16
CUST_3243,413,283.57,2023-02-01
CUST_2858,434,34.67,2023-06-20
CUST_711,187,201.48,2023-05-08
CUST_2812,417,242.57,2024-03-15
CUST_1153,243,203.87,2023-07-01
CUST_1552,217,51.7,2023-05-08
CUST_2181,231,149.58,2023-01-12
CUST_1630,294,78.64,2023-08-13
CUST_440,87,191.33,2023-12-14
CUST_4590,207,288.68,2024-04-19
CUST_3156,113,255.36,2023-06-10
CUST_2164,477,36.04,2023-04-21
CUST_278,108,209.88,2023-11-21
CUST_4291,443,100.89,2024-04-06
CUST_580,100,14.58,2023-11-03
CUST_606,402,178.73,2023-03-10
CUST_4044,495,151.07,2024-01-30
CUST_4460,173,60.72,2024-03-03
CUST_3725,487,233.09,2023-08-30
CUST_3802,222,45.39,2023-11-14
CUST_2803,282,222.93,2023-12-09
CUST_1563,269,263.44,2024-05-04
CUST_26,275,42.23,2023-01-10
CUST_2920,444,50.95,2023-03-05
CUST_2166,20,203.38,2023-06-21
CUST_3466,380,129.59,2024-05-05
CUST_3098,369,238.47,2024-06-19
CUST_3123,158,112.47,2024-02-03
CUST_4234,112,142.18,2023-09-07
CUST_1006,33,243.48,2023-07-28
CUST_3587,214,17.29,2023-11-05
CUST_706,30,146.2,2023-07-17
CUST_1561,340,116.57,2024-04-13
CUST_4734,219,86.49,2023-08-30
CUST_2529,56,57.77,2023-10-04
CUST_3931,427,251.4,2024-01-14
CUST_1436,244,228.54,2023-01-15
CUST_4991,443,208.48,2023-02-28
CUST_1343,471,115.65,2023-12-06
CUST_7,498,189.27,2023-06-08
CUST_2935,184,100.54,2024-04-09
CUST_4084,455,218.27,2024-02-14
CUST_2344,253,112.6,2023-01-11
CUST_354,429,290.88,2024-04-15
CUST_4250,19,295.44,2023-05-16
CUST_266,108,89.54,2024-04-14
CUST_3210,110,166.26,2023-05-04
CUST_288,56,12.58,2023-03-17
CUST_439,62,117.73,2023-07-24
CUST_1130,452,238.19,2023-12-18
CUST_371,422,220.79,2023-01-23
CUST_306,270,164.51,2024-02-23
CUST_4569,497,201.39,2023-07-17
CUST_700,317,288.1,2023-10-23
CUST_4460,169,245.22,2023-05-24
CUST_2153,234,91.66,2023-09-25
CUST_2946,263,178.0,2023-01-30
CUST_1376,349,222.22,2023-09-12
CUST_4680,175,149.45,2023-07-22
CUST_1608,280,185.76,2023-12-19
CUST_2680,202,46.55,2023-07-14
CUST_922,321,110.59,2023-10-01
CUST_4546,215,78.08,2024-04-22
CUST_3792,275,120.2,2023-07-03
CUST_3378,272,145.97,2024-01-10
CUST_3721,369,68.67,2024-01-29
CUST_3137,283,160.99,2024-01-07
CUST_4241,175,224.29,2023-02-03
CUST_3575,188,51.48,2024-02-22
CUST_1788,362,195.59,2024-01-26
CUST_4306,253,170.22,2023-11-08
CUST_2203,453,277.22,2024-01-23
CUST_195,73,24.92,2024-06-17
CUST_760,268,92.52,2023-04-30
CUST_3073,482,98.28,2023-05-23
CUST_1285,84,245.23,2023-01-05
CUST_2995,283,79.4,2023-02-21
CUST_3903,405,170.32,2023-11-27
CUST_4365,124,110.46,2023-01-22
CUST_1417,381,292.58,2024-01-21
CUST_4414,102,138.15,2023-09-08
CUST_3574,373,211.4,2023-01-17
CUST_3259,84,116.19,2023-02-06
CUST_659,457,204.34,2023-01-05
CUST_3304,60,37.31,2023-06-21
CUST_4989,417,104.51,2023-03-04
CUST_492,413,119.12,2024-03-23
CUST_1480,135,50.16,2023-09-01
CUST_3532,261,211.03,2023-07-18
CUST_3274,366,108.63,2023-09-03
CUST_390,51,227.85,2023-09-19
CUST_1753,71,30.22,2024-05-03
CUST_185,442,222.31,2023-06-24
CUST_1385,101,42.93,2024-04-20
CUST_550,260,95.66,2023-09-05
CUST_4867,445,74.58,2023-04-08
CUST_3688,134,74.94,2023-05-12
CUST_128,320,216.45,2023-10-13
CUST_2002,173,94.28,2024-02-09
CUST_2044,410,50.41,2023-07-09
CUST_1139,141,54.15,2024-03-15
CUST_3083,429,74.66,2024-03-10
CUST_3673,151,48.16,2023-01-18
CUST_3466,114,71.15,2024-01-30
CUST_1428,85,163.04,2023-03-28
CUST_76,104,249.01,2023-01-28
CUST_451,333,234.74,2024-04-28
CUST_174,329,243.52,2024-02-24
CUST_584,156,29.24,2023-07-20
CUST_2039,209,42.64,2023-09-09
CUST_4822,121,68.53,2023-08-28
CUST_4489,312,84.51,2023-04-04
CUST_4776,486,138.1,2023-10-14
CUST_2757,90,79.95,2023-03-25
CUST_4594,304,137.42,2023-12-16
CUST_172,415,234.22,2023-12-23
CUST_3743,374,31.97,2024-01-27
CUST_1089,453,207.76,2023-05-26
CUST_3690,428,278.77,2023-08-14
CUST_4746,18,266.34,2023-01-17
CUST_1964,168,279.39,2023-04-18
CUST_2388,478,75.96,2023-11-16
CUST_684,178,206.02,2023-01-11
CUST_1815,305,268.96,2023-08-21
CUST_1548,364,48.74,2023-08-18
CUST_2955,30,248.84,2024-03-09
CUST_967,99,299.9,2023-01-14
CUST_4139,167,199.12,2023-03-14
CUST_3174,163,106.72,2023-08-16
CUST_2022,457,257.01,2023-03-05
CUST_468,208,145.07,2023-02-23
CUST_1662,155,128.42,2023-03-11
CUST_3126,331,241.78,2023-02-10
CUST_2840,212,28.73,2024-01-29
CUST_4038,440,100.2,2023-04-25
CUST_3380,258,62.16,2023-05-23
CUST_316,232,166.44,2023-11-08
CUST_4064,86,149.61,2024-03-26
CUST_1625,290,131.13,2023-12-13
CUST_453,237,70.36,2024-05-12
CUST_1025,62,165.85,2023-11-03
CUST_4181,324,207.07,2023-01-17
CUST_890,213,277.19,2023-07-29
CUST_1104,462,264.45,2024-06-01
CUST_4082,305,284.41,2023-07-24
CUST_2002,375,97.41,2024-01-16
CUST_2698,220,127.79,2023-01-30
CUST_3739,124,274.67,2023-01-24
CUST_3244,240,101.98,2023-06-25
CUST_2888,461,61.17,2024-02-02
CUST_3065,134,198.52,2023-01-08
CUST_1593,213,44.35,2023-02-09
CUST_2201,330,136.1,2023-01-17
CUST_2722,65,10.63,2023-01-21
CUST_796,470,173.54,2023-01-24
CUST_26,33,191.07,2023-12-16
CUST_1389,212,88.72,2024-04-25
CUST_1174,240,39.52,2024-03-04
CUST_2875,419,47.67,2024-04-11
CUST_2959,303,80.94,2023-01-10
CUST_2152,50,117.08,2023-12-08
CUST_1290,130,177.95,2024-05-24
CUST_1516,138,240.54,2023-09-24
CUST_1221,342,104.35,2023-10-17
CUST_4760,372,101.61,2023-04-09
CUST_2534,229,297.55,2024-05-18
CUST_4704,282,95.97,2023-04-02
CUST_3102,118,274.57,2024-01-19
CUST_3243,25,240.08,2023-04-23
CUST_4592,348,170.62,2023-07-09
CUST_4381,303,150.21,2023-09-22
CUST_861,365,263.22,2023-11-07
CUST_1035,230,231.89,2024-05-20
CUST_1094,275,169.73,2023-12-31
CUST_85,357,208.81,2024-05-29
CUST_1758,59,100.48,2023-06-14
CUST_1245,188,53.21,2023-02-09
CUST_1038,407,286.76,2023-01-12
CUST_248,158,56.89,2024-06-13
CUST_4701,365,168.73,2024-02-29
CUST_4451,98,266.7,2024-05-04
